work_title,sentence,sentence_length
பாட்டுப்_பாடுவோம்,அத்தை குளிக்கத் தண்ணீர்க் குடம் ⁠கொண்டு போகிறேன்.,6
பாட்டுப்_பாடுவோம்,எத்தனைநாள் ஆகும் அத்தை ⁠வீடு செல்லவே?,5
பாட்டுப்_பாடுவோம்,பத்தே நாள்தான் வேணு மானால் ⁠பார்த்துக் கொண்டிரு.,6
பாட்டுப்_பாடுவோம்,மாம்பழம் ﻿ மாம்பழமாம் மாம்பழம்.,4
பாட்டுப்_பாடுவோம்,இங்குஓடி வாருங்கள் பங்குபோட்டுத் தின்னலாம்.,4
பாட்டுப்_பாடுவோம்,﻿அருமை நேரு அருமை நேரு பிறந்தது அலகா பாத்து நகரிலே.,8
பாட்டுப்_பாடுவோம்,இளைஞர் நேரு படித்தது இங்கி லாந்து நாட்டிலே.,6
பாட்டுப்_பாடுவோம்,தீரர் நேரு வாழ்ந்தது தில்லி நகரம் தன்னிலே.,6
பாட்டுப்_பாடுவோம்,இன்று நேரு வாழ்வது எங்கள் பிஞ்சு நெஞ்சிலே !,6
பாட்டுப்_பாடுவோம்,"பாப்பா, பாப்பா, அழாதே !",3
பாட்டுப்_பாடுவோம்,பலுான் தாரேன் அழாதே !,3
பாட்டுப்_பாடுவோம்,"கண்ணே பாப்பா, அழாதே !",3
பாட்டுப்_பாடுவோம்,காசு தாரேன் அழாதே !,3
பாட்டுப்_பாடுவோம்,"பொன்னே பாப்பா, அழாதே !",3
பாட்டுப்_பாடுவோம்,பொம்மை தாரேன் அழாதே !,3
பாட்டுப்_பாடுவோம்,"முத்துப் பாப்பா, அழாதே !",3
பாட்டுப்_பாடுவோம்,மிட்டாய் தாரேன் அழாதே !,3
பாட்டுப்_பாடுவோம்,"சரி சரி பாப்பா, தருகின்றேன்.",4
பாட்டுப்_பாடுவோம்,"சிரி சிரி கொஞ்சம் சிரி, பாப்பா.",5
பாட்டுப்_பாடுவோம்,அணில் ﻿ அணிலே அணிலே ஒடிவா.,5
பாட்டுப்_பாடுவோம்,அழகு அணிலே ஒடிவா.,3
பாட்டுப்_பாடுவோம்,கொய்யா மரம் ஏறிவா.,3
பாட்டுப்_பாடுவோம்,குண்டுப் பழம் கொண்டுவா.,3
பாட்டுப்_பாடுவோம்,பாதிப் பழம் உன்னிடம் பாதிப் பழம் என்னிடம் கூடிக் கூடி இருவரும் கொறித்துக் கொறித்துத் தின்னலாம்.,12
பாட்டுப்_பாடுவோம்,பத்துப் பைசா பலுான் ﻿ பத்துப் பைசா விலையிலே பலுான் ஒன்று வாங்கினேன்.,10
பாட்டுப்_பாடுவோம்,"பலுான் ஒன்று வாங்கினேன், பையப் பைய ஊதினேன்.",6
பாட்டுப்_பாடுவோம்,"பையப் பைய ஊதவே, பந்து போல ஆனது.",6
பாட்டுப்_பாடுவோம்,பந்து போல ஆனபின் பலமாய் நானும் ஊதினேன்.,6
பாட்டுப்_பாடுவோம்,"பலமாய் ஊத ஊதவே, பானை போல ஆனது.",6
பாட்டுப்_பாடுவோம்,பானை போல ஆனதைக் கான ஒடி வாருங்கள்.,6
பாட்டுப்_பாடுவோம்,விரைவில் வந்தால் பார்க்கலாம் அல்லது.,4
பாட்டுப்_பாடுவோம்,வெடிக்கும் சத்தம் கேட்கலாம் !,3
பாட்டுப்_பாடுவோம்,﻿மரம் ஏறலாம் தென்னைமரத்தில் ஏறலாம்.,4
பாட்டுப்_பாடுவோம்,"வாழைமரத்தில் ஏறினால், வழுக்கிவழுக்கி விழுகலாம் !",4
பாட்டுப்_பாடுவோம்,தரையின் மேலே ⁠தொட்டி பார்.,4
பாட்டுப்_பாடுவோம்,தொட்டி மேலே ⁠செடியைப் பார்.,4
பாட்டுப்_பாடுவோம்,செடியின் மேலே ⁠பூவைப் பார்.,4
பாட்டுப்_பாடுவோம்,பூவின் மேலே ⁠வண்டைப் பார்.,4
பாட்டுப்_பாடுவோம்,வண்டின் மேலே ⁠ பளபளக்கும் வர்ணம் உண்டு ⁠அதையும் பார் !,8
