work_title,sentence,sentence_length
வெளிநாட்டு_விடுகதைகள்,இப்படிச் சில நாட்கள் தினமும் மாலையில் நான் புதுப் புது விடுகதைகளை அந்தப் புத்தகத்திலிருந்து கூறிவந்தேன்.,12
வெளிநாட்டு_விடுகதைகள்,"ஆனாலும், அதில் இருந்த எண்ணூறு  விடுகதைகளில் நூற்றி இருபத்தைந்து விடுகதைகளைத்தான் நான் தேர்ந்தெடுத்தேன்.",10
வெளிநாட்டு_விடுகதைகள்,அவற்றை அப்படியே சொல்லுக்குச் சொல் மொழிபெயர்க்கவில்லை.,5
வெளிநாட்டு_விடுகதைகள்,அப்படித்தான் நானும் கூறினேன்.,3
வெளிநாட்டு_விடுகதைகள்,இந்த விடுகதைகளைக் கேட்டு எங்கள் வீட்டுக் குழந்தைகள் மட்டும்தானா மகிழ்ந்தார்கள்?,8
வெளிநாட்டு_விடுகதைகள்,"இல்லை அவர் பேரின் நாடார்களிடத்திழும் இந்த விடுகதைகள் பரவி, அவர்களும் மகிழ்ச்சி அடையத் தொடங்கினார்கள்.",11
வெளிநாட்டு_விடுகதைகள்,"அவர்களெல்லாம் கேட்டு மகிழ்ந்த விடுகதைகளைத் தமிழ் நாட்டுக் குழந்தைகள் அனைவருமே கேட்டும், போட்டும் மகிழவேண்டுமென்று ஆசைப்பட்டேன்.",12
வெளிநாட்டு_விடுகதைகள்,அவ்வாறே அந்த நூற்றி இருபத்தைந்து விடுகதைகளையும் தந்திருக்கிறேன்.,6
வெளிநாட்டு_விடுகதைகள்,நூற்றி இருபத்தைந்து என்கிறீர்கள்.,3
வெளிநாட்டு_விடுகதைகள்,ஆனால் இந்தப் புத்தகத்தில் நூற்றி ஐம்பத்தைந்து விடுகதைகள் இருக்கின்றனவே !,7
வெளிநாட்டு_விடுகதைகள்,என்று தானே கேட்கிரீர்கள்?,3
வெளிநாட்டு_விடுகதைகள்,சென்னை பதினேழு  அழ.,3
வெளிநாட்டு_விடுகதைகள்,"விடுகதைகளை எப்படி விடுவிப்பது, புதிய புதிய விடுகதைகளை எப்படி இட்டுக் கட்டுவது என்று மாணவர்களுக்குச் சொல்லிக்கொடுப்பார்கள் !",12
வெளிநாட்டு_விடுகதைகள்,ரோமாபுரிப் பள்ளிகளில் விடுகதைப் பாடம் கட்டாயப் பாடமாக இருந்து வந்ததாம் !,8
வெளிநாட்டு_விடுகதைகள்,கிரேக்க நாட்டில் பெரிய விருந்து என்றால் நிச்சயம் அங்கே விடுகதை இருக்கும்.,9
வெளிநாட்டு_விடுகதைகள்,"விருந்து முடிந்ததும், எல்லோரும் ஒன்றாக உட்கார்ந்துகொள்வார்கள்.",5
வெளிநாட்டு_விடுகதைகள்,ஒரு நிபுணர் விடுகதைகள் போடுவார்.,4
வெளிநாட்டு_விடுகதைகள்,மிகமிகச் சிக்கலாக அந்த விடுகதைகள் இருக்கும்.,5
வெளிநாட்டு_விடுகதைகள்,"யார் அதிகமான விடுகதைகளை விடுவிக்கிறார்களோ, அவர்களுக்கு மாலை போட்டு வாழ்க !",8
வெளிநாட்டு_விடுகதைகள்,என்று வாழ்த்துக் கூறுவார்கள்.,3
வெளிநாட்டு_விடுகதைகள்,⁠ ⁠ துருக்கியில் சில பழங்குடி மக்கள் இருக்கிறார்கள்.,7
வெளிநாட்டு_விடுகதைகள்,அவர்கள் வீட்டுப் பெண்கள் விடுகதை போடுவதில் கெட்டிக்காரிகள்.,6
வெளிநாட்டு_விடுகதைகள்,"இல்லாவிடில், ஏமாற்றத்துடன் திரும்பிப் போகவேண்டியது தான் !",5
வெளிநாட்டு_விடுகதைகள்,விடுகதைக்கு விடை சொல்லத் தெரியாதவர்கள் பிரம்மசாரியாகவே காலம் தள்ள வேண்டியதுதானாம் !,8
வெளிநாட்டு_விடுகதைகள்,"அங்கே மற்றொரு வகை மக்கள் இருக்கிறார்கள், அவர்கள் பயிர்கள் வளரும் காலத்தில் வயல் கரைகளில் உட்கார்ந்துகொண்டு விடுகதைகள் போடுவார்கலாம்.",14
வெளிநாட்டு_விடுகதைகள்,"யார் யார் சரியான விடை சொல்லுகிறார்களோ, அவர்களுக்கெல்லாம் நல்ல விளைச்சல் இருக்கும் என்று நம்புகிறார்கள்.",11
வெளிநாட்டு_விடுகதைகள்,⁠ ⁠ ஆப்பிரிக்காவில் விடுகதைக்குப் பஞ்சமே இல்லை.,6
வெளிநாட்டு_விடுகதைகள்,அங்கு விடுகதை விளையாட்டு என்று ஒரு வினையாட்டு உண்டு.,7
வெளிநாட்டு_விடுகதைகள்,அந்த விளையாட்டில் சிறுவர்கள் இரு கட்சிகளாகப் பிரிந்து கொள்வார்கள்.,7
வெளிநாட்டு_விடுகதைகள்,ஒரு கட்சிக்கு ஐந்து ஆறு பேர் இருப்பார்கள்.,6
வெளிநாட்டு_விடுகதைகள்,ஒரு கட்சியிலிருந்து ஒருவன் விடுகதை போடுவான்.,5
வெளிநாட்டு_விடுகதைகள்,எதிர்க்கட்சிக்காரர்கள் அதை விடுவிக்க வேண்டும்.,4
வெளிநாட்டு_விடுகதைகள்,அல்லது பதில் விடுகதை போடவேண்டும்.,4
வெளிநாட்டு_விடுகதைகள்,இப்படியே மணிக்கணக்கில் இந்த விளையாட்டை அவர்கள் நடத்துவார்கள்.,6
வெளிநாட்டு_விடுகதைகள்,இவர்களைப் போலவே பிஜித் தீவிலும் இளைஞர்கள் கட்சிகளாகப் பிரிந்து கொண்டு விடுகதை போடுவார்கள்.,10
வெளிநாட்டு_விடுகதைகள்,வெற்றி பெற்றவர்களுக்குத் தோற்றவர்கள் விருந்து வைக்க வேண்டும் !,6
வெளிநாட்டு_விடுகதைகள்,⁠ ⁠ ஆப்பிரிக்காவில் மாகுவா என்று ஓர் இனத்தார் இருக்கிறார்கள்.,8
வெளிநாட்டு_விடுகதைகள்,அவர்களிடம் ஒரு வழக்கம் உண்டு.,4
வெளிநாட்டு_விடுகதைகள்,"ஒரு பையனுக்கு அல்லது ஒரு பெண்ணுக்கு வயது வந்ததும், ஒரு சடங்கு நடத்துவார்கள்.",10
வெளிநாட்டு_விடுகதைகள்,"அந்தச் சடங்கில் அந்தப் பையனுக்கு அல்லது பெண்ணுக்குச் சில விடுகதைகளைப் போட்டு, விடை கூறப் பழக்குவார்கள்.",12
வெளிநாட்டு_விடுகதைகள்,அங்கே இன்னொரு வகைப் பழங்குடி மக்கள் இருக்கிறார்கள்.,6
வெளிநாட்டு_விடுகதைகள்,அவர்கள் வழக்குகளில் தீர்ப்புக் கூற விடு கதையைப் பயன்படுத்துகிறார்கள் !,7
வெளிநாட்டு_விடுகதைகள்,"ஒருவனைக் கைது செய்து நீதிபதியின் முன் கொண்டுவந்து நிறுத்துகிறார்கள் என்று வைத்துக் கொள்வோம், நீதிபதி நடந்தவற்றையெல்லாம் பொறுமையோடு கேட்பார்.",14
வெளிநாட்டு_விடுகதைகள்,பிறகு சாட்சிகளை விசாரிக்கமாட்டார்.,3
வெளிநாட்டு_விடுகதைகள்,குற்றவாளியாக நிற்பவனிடம் சில கடினமான விடுகதைகளைப் போடுவார்.,6
வெளிநாட்டு_விடுகதைகள்,"சரியான விடை கூறிவிட்டால், அவன் நிரபராதி.",5
வெளிநாட்டு_விடுகதைகள்,"விடை தெரியாமல் விழித்தால், குற்றவாளி தண்டனை நிச்சயம் உண்டு.",7
வெளிநாட்டு_விடுகதைகள்,⁠ ⁠ ஹாவாய்த் தீவில் வசிக்கும் கூட்டத் தலைவர்களுக்குள் அடிக்கடி போட்டா போட்டி வந்துவிடும்.,11
வெளிநாட்டு_விடுகதைகள்,"மலயுத்தம், குத்துச் சண்டை, ஈட்டி எறிதல் முதலிய பந்தயங்களெல்லாம் நடத்துவார்கள், அந்தப் பந்தயங்களுடன் !",10
வெளிநாட்டு_விடுகதைகள்,விடுகதைப் பந்தயமும் வைப்பார்கள்.,3
வெளிநாட்டு_விடுகதைகள்,இந்தப் பந்தயங்களில் வெற்றி பெற்றவனுக்குத் தோற்றவன் அடிமையாகி விடுவான் !,7
வெளிநாட்டு_விடுகதைகள்,ஏராளமாய்ப் பணம் உண்டு ⁠எண்ண முடியாது.,5
வெளிநாட்டு_விடுகதைகள்,கண்ணைக் கவரும் ஆப்பிள் உண்டு ⁠கடிக்க முடியாது.,6
வெளிநாட்டு_விடுகதைகள்,பளபளக்கும் வைரம் உண்டு ⁠பார்க்க முடியாது.,5
வெளிநாட்டு_விடுகதைகள்,ஆயிரம் பேர் சேர்ந்தாலும் அதைத் தூக்க முடியாது.,6
வெளிநாட்டு_விடுகதைகள்,வைக்கோல் கொடுத்தால் தின்னும் தண்ணீர் கொடுத்தால் சாகும்.,6
வெளிநாட்டு_விடுகதைகள்,வெளியே எட்டிப் பார்த்தாலும் வேறு குளம் போகாது.,6
வெளிநாட்டு_விடுகதைகள்,பொழுது விடிந்ததுமே பூவெல்லாம் மறைந்துவிடும்.,4
வெளிநாட்டு_விடுகதைகள்,காதைப் பிடித்தால் வாயால் கடிக்கும் !,4
வெளிநாட்டு_விடுகதைகள்,அவர்கள் தலைக்குப் பின்னே தொப்பியுண்டு.,4
வெளிநாட்டு_விடுகதைகள்,என்னைப் போட்டு மிதிப்பவரும் அநேகர்.,4
வெளிநாட்டு_விடுகதைகள்,நான் யார் பெயரையும் கேட்பதுமில்லை எவரையும் போட்டு மிதிப்பதும் இல்லை.,8
வெளிநாட்டு_விடுகதைகள்,வெள்ளை உடுப்புப் போட்டவள் மெல்ல மெல்லக் குறைபவள்.,6
வெளிநாட்டு_விடுகதைகள்,சிவப்பு மூக்கு உடையவள் சிறிது சிறிதாய்க் குறைபவள்.,6
வெளிநாட்டு_விடுகதைகள்,கதவும் இல்லை காவலும் இல்லை.,4
வெளிநாட்டு_விடுகதைகள்,வழிந்த கண்ணீரால் வாளி நிறைந்தது.,4
வெளிநாட்டு_விடுகதைகள்,ஒருவன் ஓடுவான் சளைப்பதில்லை.,3
வெளிநாட்டு_விடுகதைகள்,இன்னொருவன் தின்பான் திருப்தியில்லை.,3
வெளிநாட்டு_விடுகதைகள்,அடுத்தவன் குடிப்பான் நிறைவதில்லை.,3
வெளிநாட்டு_விடுகதைகள்,மற்றொருவன் பாடுவான் இனிமையில்லை.,3
வெளிநாட்டு_விடுகதைகள்,உடையவர் அளந்தால் ஒரு சாண் நீளம்.,5
வெளிநாட்டு_விடுகதைகள்,ஒரு கிளைக்கு நாலு கூடு ஒரு கூட்டுக்கு ஏழு முட்டை ஏழு முட்டையில் ஒரு முட்டை பொன் முட்டை !,14
வெளிநாட்டு_விடுகதைகள்,அண்ணன் நடந்தது பன்னிரண்டு மைல் தம்பி நடந்தது ஒரே மைல்.,8
வெளிநாட்டு_விடுகதைகள்,காடு உண்டு மரம் இல்லை.,4
வெளிநாட்டு_விடுகதைகள்,ஆறு உண்டு மீன் இல்லை.,4
வெளிநாட்டு_விடுகதைகள்,சந்திரன் பார்த்தான் சபலம் இல்லை.,4
வெளிநாட்டு_விடுகதைகள்,உங்கள் வீட்டிலும் இருக்கும் எங்கள் வீட்டிலும் இருக்கும் அது என்ன?,8
வெளிநாட்டு_விடுகதைகள்,இரவிலே ஆளைச் சுமக்கும்.,3
வெளிநாட்டு_விடுகதைகள்,முதலிலே நான்கு கால்.,3
வெளிநாட்டு_விடுகதைகள்,அடுத்து இரண்டு கால்.,3
வெளிநாட்டு_விடுகதைகள்,அப்புறம் மூன்று கால்.,3
வெளிநாட்டு_விடுகதைகள்,ஓட்டு வீட்டில் ஓட்டை ஏழு.,4
வெளிநாட்டு_விடுகதைகள்,"ஆனால், எவரும் என்னை ஏறிட்டுப் பாரார்.",5
வெளிநாட்டு_விடுகதைகள்,மேலே செல்லும் விமானம் அல்ல.,4
வெளிநாட்டு_விடுகதைகள்,தண்ணீர் உண்டு நதியும் அல்ல.,4
வெளிநாட்டு_விடுகதைகள்,"ஒருத்தி மேலே போனால், ஒருத்தி கீழே போவாள்.",6
வெளிநாட்டு_விடுகதைகள்,வலையிலே பிடிப்பேன் அது மீனும் அல்ல.,5
வெளிநாட்டு_விடுகதைகள்,தண்ணீரில் பிறந்ததுவாம் தண்ணீரில் மறைந்திடுமாம்.,4
வெளிநாட்டு_விடுகதைகள்,அதற்கு நான்கு கால்கள் உண்டு ஆனையும் அல்ல.,6
வெளிநாட்டு_விடுகதைகள்,குண்டு குண்டாய் முட்டையிடும் கோழியுமல்ல.,4
வெளிநாட்டு_விடுகதைகள்,காண்பது இல்லை தொடர்வது உண்டு.,4
வெளிநாட்டு_விடுகதைகள்,"இரவில், கதவோரமாய்க் காத்துக் கிடப்பான்.",4
வெளிநாட்டு_விடுகதைகள்,ஒருவரை ஒருவர் ஒருநாளும் பாரார்.,4
வெளிநாட்டு_விடுகதைகள்,தனக்குப் பயன்படுத்துவோர் பார்க்க மாட்டார்.,4
வெளிநாட்டு_விடுகதைகள்,பழத்துக்கு மேலே மரம்.,3
வெளிநாட்டு_விடுகதைகள்,தேவையில்லை என்பார் யார்?,3
வெளிநாட்டு_விடுகதைகள்,அந்தத் தாய் எந்தத் தாய்?,4
வெளிநாட்டு_விடுகதைகள்,கண்கள் உண்டு தலை இல்லை.,4
வெளிநாட்டு_விடுகதைகள்,தண்ணீரில் நீந்தும் தரையிலே நடக்கும்.,4
வெளிநாட்டு_விடுகதைகள்,அப்புறம் வந்தான் அவன் ஒருவீரன்.,4
வெளிநாட்டு_விடுகதைகள்,அவனைப் பார்க்க அனைவரும் அஞ்சினர்.,4
வெளிநாட்டு_விடுகதைகள்,பத்தாயிரம் முத்தைக் கோக்க முடியாது.,4
வெளிநாட்டு_விடுகதைகள்,"ஆனாலும், அநேகர் ஆனந்தப்பட்டார்கள்.",3
வெளிநாட்டு_விடுகதைகள்,எவர் சொன்ன சொல் இது?,4
வெளிநாட்டு_விடுகதைகள்,"வாய் இல்லை கத்துவான், அவன் யார்?",5
வெளிநாட்டு_விடுகதைகள்,"ஒருவர் முன்னால் போனால், மற்றவர் பின்னால் போவார்.",6
வெளிநாட்டு_விடுகதைகள்,கண்டாமணி போல் பழம் இருக்கும்.,4
வெளிநாட்டு_விடுகதைகள்,கொம்புமே உண்டு மாடல்ல.,3
வெளிநாட்டு_விடுகதைகள்,நிரப்பாத குடம் நிறைந்தே இருக்கும்.,4
வெளிநாட்டு_விடுகதைகள்,கவலை யில்லாத் துறவி அவர்.,4
வெளிநாட்டு_விடுகதைகள்,கள்ளைக் குடித்திடுவார் கடவுளைப் பாடிடுவார்.,4
வெளிநாட்டு_விடுகதைகள்,"வானம், நட்சத்திரங்கள், நிலா, சூரியன் இரண்டு.",5
வெளிநாட்டு_விடுகதைகள்,கை உறை மூன்று.,3
வெளிநாட்டு_விடுகதைகள்,கண் இமைகள் பத்து.,3
வெளிநாட்டு_விடுகதைகள்,"இடி, மழை பனிரண்டு .",3
வெளிநாட்டு_விடுகதைகள்,"மரம், கரி, நெருப்பு பதிமூன்று .",4
வெளிநாட்டு_விடுகதைகள்,வாழைப் பழம் பதினான்கு .,3
வெளிநாட்டு_விடுகதைகள்,கத்தரிக் கோல் பத்தொன்பது .,3
வெளிநாட்டு_விடுகதைகள்,பறவை இறகு இருபது.,3
வெளிநாட்டு_விடுகதைகள்,கைவிரல்களிலுள்ள நகங்கள் இருபத்திரண்டு.,3
வெளிநாட்டு_விடுகதைகள்,ஊசியும் நூலும் இருபத்து மூன்று.,4
வெளிநாட்டு_விடுகதைகள்,வாழைப்பழச் சீப்பு இருபத்து நான்கு.,4
வெளிநாட்டு_விடுகதைகள்,ஹார்மோனியம் அல்லது பியானோ இருபத்தாறு.,4
வெளிநாட்டு_விடுகதைகள்,மீன் முப்பத்து மூன்று.,3
வெளிநாட்டு_விடுகதைகள்,மை முப்பத்து நான்கு.,3
வெளிநாட்டு_விடுகதைகள்,"தாள், மை முப்பத்தாறு.",3
வெளிநாட்டு_விடுகதைகள்,பம்புக் குழாய் முப்பத்தெட்டு.,3
வெளிநாட்டு_விடுகதைகள்,"பல், நாக்கு நாற்பத்தொன்று.",3
வெளிநாட்டு_விடுகதைகள்,காற்று நாற்பத்து மூன்று.,3
வெளிநாட்டு_விடுகதைகள்,எறும்புக் கூட்டம் நாற்பத்து நான்கு.,4
வெளிநாட்டு_விடுகதைகள்,"சூரியன், சந்திரன் நாற்பத்தெட்டு.",3
வெளிநாட்டு_விடுகதைகள்,"விளக்கு, இருள் ஐம்பது.",3
வெளிநாட்டு_விடுகதைகள்,"நீர், நெருப்பு, பூமி, காற்று ஐம்பத்தொன்று.",5
வெளிநாட்டு_விடுகதைகள்,செருப்பு ஐம்பத்து மூன்று.,3
வெளிநாட்டு_விடுகதைகள்,நத்தை ஐம்பத்து நான்கு.,3
வெளிநாட்டு_விடுகதைகள்,"பல், நாக்கு ஐம்பத்தாறு.",3
வெளிநாட்டு_விடுகதைகள்,"வருஷம், மாதம், வாரம், கிழமை, விடுமுறை நாளான ஞாயிறு ஐம்பத்தேழு.",8
வெளிநாட்டு_விடுகதைகள்,கடிகார முட்கள் அறுபது.,3
வெளிநாட்டு_விடுகதைகள்,மெழுகு வர்த்தி அறுபத்திரண்டு.,3
வெளிநாட்டு_விடுகதைகள்,முற்றிய கதிர்கள் அறுபத்து மூன்று.,4
வெளிநாட்டு_விடுகதைகள்,கை அறுபத்து நான்கு.,3
வெளிநாட்டு_விடுகதைகள்,கடலில் ஆறுகள் விழுதல் அறுபத்தைந்து.,4
வெளிநாட்டு_விடுகதைகள்,பூகோளப் படம் எழுபத்திரண்டு.,3
வெளிநாட்டு_விடுகதைகள்,சூரிய ஒளி எழுபத்து மூன்று.,4
வெளிநாட்டு_விடுகதைகள்,சிலந்தி எழுபத்து நான்கு.,3
வெளிநாட்டு_விடுகதைகள்,"வானம், நட்சத்திரங்கள் எழுபத்தைந்து.",3
வெளிநாட்டு_விடுகதைகள்,முகம் பார்க்கும் கண்ணாடி எழுபத்தெட்டு.,4
வெளிநாட்டு_விடுகதைகள்,கை காட்டி எழுபத்தொன்பது.,3
வெளிநாட்டு_விடுகதைகள்,வலை எண்பத்து மூன்று.,3
வெளிநாட்டு_விடுகதைகள்,"எண்ணெய், திரி எண்பத்து நான்கு.",4
வெளிநாட்டு_விடுகதைகள்,தராசுத் தட்டுகள் தொன்னூற்றிரண்டு.,3
வெளிநாட்டு_விடுகதைகள்,"சிலந்தியும், பூச்சியும் தொன்னூற்று மூன்று.",4
வெளிநாட்டு_விடுகதைகள்,செருப்பு தொன்னூற்று நான்கு.,3
வெளிநாட்டு_விடுகதைகள்,"கிளைகளும், அடிமரமும் நூற்றி ஒன்று.",4
வெளிநாட்டு_விடுகதைகள்,ரயில் தண்டவாளம் நூற்றி இரண்டு.,4
வெளிநாட்டு_விடுகதைகள்,பந்து நூற்றி மூன்று.,3
வெளிநாட்டு_விடுகதைகள்,கண் நூற்றி நான்கு.,3
வெளிநாட்டு_விடுகதைகள்,கொசு வலை நூற்றி ஐந்து.,4
வெளிநாட்டு_விடுகதைகள்,மேகம் நூற்றி ஆறு.,3
வெளிநாட்டு_விடுகதைகள்,குழந்தையின் பிறப்பு நூற்றி ஏழு.,4
வெளிநாட்டு_விடுகதைகள்,"இரவும், பகலும் நூற்றி எட்டு.",4
வெளிநாட்டு_விடுகதைகள்,செருப்பு நூற்றி ஒன்பது.,3
வெளிநாட்டு_விடுகதைகள்,கண்கள் நூற்றி பத்து.,3
வெளிநாட்டு_விடுகதைகள்,சவப் பெட்டி நூற்றி பதினொன்று .,4
வெளிநாட்டு_விடுகதைகள்,அன்னாசிப் பழம் நூற்றி பனிரண்டு .,4
வெளிநாட்டு_விடுகதைகள்,தீக்குச்சி நூற்றி பதிமூன்று .,3
வெளிநாட்டு_விடுகதைகள்,உரல் நூற்றி பதினான்கு .,3
வெளிநாட்டு_விடுகதைகள்,கரும்பு நூற்றி பதினைந்து .,3
வெளிநாட்டு_விடுகதைகள்,நாக்கு நூற்றி பதினாறு .,3
வெளிநாட்டு_விடுகதைகள்,ஆமை நூற்றி பதினேழு .,3
வெளிநாட்டு_விடுகதைகள்,தென்னைமரம் நூற்றி பதினெட்டு .,3
வெளிநாட்டு_விடுகதைகள்,நண்டு நூற்றி பத்தொன்பது .,3
வெளிநாட்டு_விடுகதைகள்,பம்பரம் நூற்றி இருபது.,3
வெளிநாட்டு_விடுகதைகள்,"சந்திரன், நட்சத்திரங்கள், சூரியன் நூற்றி இருபத்தொன்று.",5
வெளிநாட்டு_விடுகதைகள்,துடைப்பம் நூற்றி இருபத்திரண்டு.,3
வெளிநாட்டு_விடுகதைகள்,முகம் பார்க்கும் கண்ணாடி நூற்றி இருபத்து மூன்று.,6
வெளிநாட்டு_விடுகதைகள்,தேயிலைக்கேத்தல் நூற்றி இருபத்து நான்கு.,4
வெளிநாட்டு_விடுகதைகள்,"பூட்ஸ், கால்சராய், கால்விரல்கள் நூற்றி இருபத்தைந்து.",5
வெளிநாட்டு_விடுகதைகள்,கட்டைப் பேனா நூற்றி இருபத்தாறு.,4
வெளிநாட்டு_விடுகதைகள்,"வானம், நட்சத்திரங்கள் நூற்றி இருபத்தேழு.",4
வெளிநாட்டு_விடுகதைகள்,பூட்ஸ் நூற்றி இருபத்தெட்டு.,3
வெளிநாட்டு_விடுகதைகள்,மத்தளம் அடித்தல் நூற்றி இருபத்தொன்பது.,4
வெளிநாட்டு_விடுகதைகள்,கலை மான் நூற்றி முப்பது.,4
வெளிநாட்டு_விடுகதைகள்,புத்தகம் நூற்றி முப்பத்தொன்று.,3
வெளிநாட்டு_விடுகதைகள்,ஊசியும் நூலும் நூற்றி முப்பத்திரண்டு.,4
வெளிநாட்டு_விடுகதைகள்,சாப்பிடும் தட்டு நூற்றி முப்பத்து மூன்று.,5
வெளிநாட்டு_விடுகதைகள்,பானை நூற்றி முப்பத்து நான்கு.,4
வெளிநாட்டு_விடுகதைகள்,தவளை நூற்றி முப்பத்தைந்து.,3
வெளிநாட்டு_விடுகதைகள்,செருப்பு நூற்றி முப்பத்தாறு.,3
வெளிநாட்டு_விடுகதைகள்,சமுத்திரம் நூற்றி முப்பத்தேழு.,3
வெளிநாட்டு_விடுகதைகள்,கண் இமை நூற்றி முப்பத்தெட்டு.,4
வெளிநாட்டு_விடுகதைகள்,நாற்காலி நூற்றி முப்பத்தொன்பது.,3
வெளிநாட்டு_விடுகதைகள்,முட்டை நூற்றி நாற்பது.,3
வெளிநாட்டு_விடுகதைகள்,அன்னாசிப் பழம் நூற்றி நாற்பத்தொன்று.,4
வெளிநாட்டு_விடுகதைகள்,கால்கள் நூற்றி நாற்பத்திரண்டு.,3
வெளிநாட்டு_விடுகதைகள்,"கை, கால், நகங்கள் நூற்றி நாற்பத்து மூன்று.",6
வெளிநாட்டு_விடுகதைகள்,தேங்காய் நூற்றி நாற்பத்து நான்கு.,4
வெளிநாட்டு_விடுகதைகள்,மூக்கு நூற்றி நாற்பத்தைந்து.,3
வெளிநாட்டு_விடுகதைகள்,கதவு நூற்றி நாற்பத்தாறு.,3
வெளிநாட்டு_விடுகதைகள்,தண்ணீர் நூற்றி நாற்பத்தேழு.,3
வெளிநாட்டு_விடுகதைகள்,அன்னாசிப் பழம் நூற்றி நாற்பத்தெட்டு.,4
வெளிநாட்டு_விடுகதைகள்,சந்திரன் நூற்றி நாற்பத்தொன்பது.,3
வெளிநாட்டு_விடுகதைகள்,நத்தை நூற்றி ஐம்பது.,3
வெளிநாட்டு_விடுகதைகள்,ஆமை நூற்றி ஐம்பத்தொன்று.,3
வெளிநாட்டு_விடுகதைகள்,தேங்காய் நூற்றி ஐம்பத்திரண்டு.,3
வெளிநாட்டு_விடுகதைகள்,ஆமை நூற்றி ஐம்பத்து மூன்று.,4
வெளிநாட்டு_விடுகதைகள்,நெசவு நாடா நூற்றி ஐம்பத்து நான்கு.,5
வெளிநாட்டு_விடுகதைகள்,முழு நிலா நூற்றி ஐம்பத்தைந்து.,4
வெளிநாட்டு_விடுகதைகள்,தேனி ஆயிரம் பேர் அணிவகுப்பர் ஆனாலும் தூசி கிளம்பாது மேலே ஒரு விடுகதை கீழே ஒரு விடுகதை.,13
வெளிநாட்டு_விடுகதைகள்,இரண்டும் வெவ்வேறு நாட்டு விடுகதைகள்.,4
வெளிநாட்டு_விடுகதைகள்,இந்த இரண்டுக்கும் உங்களால் சரியான விடை கூற முடியுமா?,7
வெளிநாட்டு_விடுகதைகள்,உடனேயே நீங்கள் கெட்டிக்காரர்களாகிவிட முடியாது.,4
வெளிநாட்டு_விடுகதைகள்,இந்தப் புத்தகத்திலுள்ள அத்தனைக்கும் நீங்கள் சரியான விடை கூற வேண்டும்.,8
வெளிநாட்டு_விடுகதைகள்,அப்போதுதான் உண்மையிலே நீங்கள் கெட்டிக்காரர்கள் என்ற பட்டத்தைப் பெறமுடியும் !,7
வெளிநாட்டு_விடுகதைகள்,தகப்பனுக்குப் பத்துப் பிள்ளை அவர்கள் தலைக்குப் பின்னே தொப்பி உண்டு.,8
