work_title,sentence,sentence_length
ஏலக்காய்,"திருவாசகத்திலே, ஏலவார்குழலிமார் என்பதாக ஏலக்காய் மூலம் பெண்டிர் சிறப்பிக்கப்படுவதையும் காண்கிறோம்.",8
ஏலக்காய்,என்னுடைய பதவிக் காலத்தின் கடைசி நாட்கள் உணர்ச்சி பூர்வமானவையாகவே அமைத்தன !,8
ஏலக்காய்,தொலைக் காட்சியில் ஏலக்காய் பற்றிய என்னுடைய பேட்டி ஒன்றும் ஒளிபரப்பப்பட்டது.,8
ஏலக்காய்,"அப்போது, தொலைக்காட்சிக்காக நான் எழுதிய பாடலையும் இப்போது நான் எண்ணிப் பார்க்கிறேன்.",9
ஏலக்காய்,"எங்கள் ராணி, ஏலக்காய் ராணி !",4
ஏலக்காய்,எங்கெங்கும் வாழ்கின்ற இனிய ராணி !,4
ஏலக்காய்,நறுமணப் பொருட்களின் ராணி—உலகில் நறுமணச்சுவையுடன் பவனி வருவாள் !,6
ஏலக்காய்,"ஏலக்காயின் நறுமண இன்சுவையிலே, ஏலக்காய்ப் பண்பாடும் பண்பாட்டுப் பாடல் வாஞ்சையுடன் பிறந்திடக் கேட்கவா வேண்டும் !",11
ஏலக்காய்,"முன்னர், நான் எழுதிய அன்னை தெரேசா நூலை மணிவாசகர் பதிப்பகத்தினர் சிறப்புற வெளியிட்ட்னர்.",10
ஏலக்காய்,"இப்போது, ஏலக்காயின் கதையைச் சொல்ல அவர்கள் எனக்கு நல்ல வாய்ப்புத் தந்திருக்கிறார்கள்.",9
ஏலக்காய்,ஒன்று ஏலக்காய்க்குக் கிடைக்கின்ற மரியாதை இப்போது என்மூலம் இலக்கியபூர்வமாகவும் அமைந்துவிட்டதில் நான் மெய்யாகவே மகிழ்ச்சி அடைகிறேன்.,12
