work_title,sentence,sentence_length
அப்பம்_தின்ற_முயல்,தமிழாலயம் பத்து முயல் கதைகள் ஒன்று.,5
அப்பம்_தின்ற_முயல்,அப்பம் தின்ற முயல் ஐந்து இரண்டு.,5
அப்பம்_தின்ற_முயல்,ஒநாய் வயிற்றில் ஒரு குட்டி முயல் பத்து மூன்று.,7
அப்பம்_தின்ற_முயல்,பள்ளிக் கூடத்தில் முயல் குட்டிகள் பதினான்கு  நான்கு.,6
அப்பம்_தின்ற_முயல்,மரக்கிளையில் ஒரு முயல் குட்டி பத்தொன்பது  ஐந்து.,6
அப்பம்_தின்ற_முயல்,பட்டணத்துக்குச் சென்ற குட்டி முயல்கள் இருபத்து மூன்று ஆறு.,7
அப்பம்_தின்ற_முயல்,ஒரு முயல் குட்டி சாபம் போட்டது முப்பது ஏழு.,7
அப்பம்_தின்ற_முயல்,பந்தயத்தில் வெள்ளை முயல் முப்பத்து நான்கு எட்டு.,6
அப்பம்_தின்ற_முயல்,பகைவென்ற சிறு முயல் நாற்பத்து மூன்று ஒன்பது.,6
அப்பம்_தின்ற_முயல்,சின்ன முயலும் சிங்க அரசனும் ஐம்பத்து நான்கு பத்து.,7
அப்பம்_தின்ற_முயல்,இரங்கூன் முயலும் யானை வேட்டையும் எழுபது ஒன்று அப்பம் தின்ற முயல் அது ஒரு மலைக்காடு.,12
அப்பம்_தின்ற_முயல்,ஒரு பெரிய மலை.,3
அப்பம்_தின்ற_முயல்,அதன் சரிவுகளில் பெரிய பெரிய மரங்கள் வளர்ந்து காடாய் மண்டிப் போய்க் கிடந்தது.,10
அப்பம்_தின்ற_முயல்,அந்த மலைக் காட்டில் ஒரு குட்டி முயல் இருந்தது.,7
அப்பம்_தின்ற_முயல்,ஒரு நாள் அந்தக் குட்டி முயல் காட்டுக்குள்ளே அங்கும் இங்குமாகத் துள்ளிப் பாய்ந்து குதித்துக் கும்மாளம் போட்டது.,13
அப்பம்_தின்ற_முயல்,"பாய்ந்து, பாய்ந்து ஒடிக் கொண்டிருந்த அந்தக் குட்டி முயலுக்குத் திடீரென்று ஒர் ஆசை தோன்றியது.",11
அப்பம்_தின்ற_முயல்,மலை உச்சி வரை போய்ப்பார்த்து விடவேண்டும் என்பது தான் அந்த ஆசை.,9
அப்பம்_தின்ற_முயல்,உடனே அது உச்சி நோக்கிப் பாய்ந்து செல்லத் தொடங்கியது.,7
அப்பம்_தின்ற_முயல்,"மரங்களுக்கிடையே புல்வெளிகளிலே குறுக்கும், நெடுக்குமாக வளர்ந்திருந்த செடிகளையும், கொடிகளையும், புதர்களையும் தாண்டிக் குதித்து மேலே, மேலே சென்று கொண்டிருந்தது.",14
அப்பம்_தின்ற_முயல்,போகப் போக மலை உச்சி நெருங்கி வருவதாகத் தெரியவில்லை.,7
அப்பம்_தின்ற_முயல்,மலை அவ்வளவு உயரமாக இருந்நது.,4
அப்பம்_தின்ற_முயல்,குட்டி முயல் நினைத்த செயலை முடிக்காமல் தூங்காது போல் இருந்தது.,8
அப்பம்_தின்ற_முயல்,சிறிதுகூட அயராது அது துள்ளிப் பாய்ந்து சென்று கொண்டிருந்தது.,7
அப்பம்_தின்ற_முயல்,அது உச்சி சென்று சேர்ந்த நேரம் இருட்டி விட்டது.,7
அப்பம்_தின்ற_முயல்,உச்சியில் நின்று அந்தக் குட்டி முயல் சுற்று முற்றும் பார்த்தது.,8
அப்பம்_தின்ற_முயல்,மலையடிவாரத்தில் இருந்த பெரிய பெரிய மரங்களெல்லாம் சின்னச் சின்ன செடிகள் போல் காட்சியளித்தன.,10
அப்பம்_தின்ற_முயல்,"ஏரி, குளங்களெல்லாம் சிறிய, சிறிய பள்ளங்கள் போல் தோன்றின.",7
அப்பம்_தின்ற_முயல்,கிழக்குப் பக்கத்தில் இருந்த கடல் ஓர் ஏரியைப் போல் காட்சியளித்தது.,8
அப்பம்_தின்ற_முயல்,அப்பொழுது கடலின் அடி மட்டத்திலிருந்து வெள்ளை நிறமான ஓர் அப்பம் வெளிவந்தது.,9
அப்பம்_தின்ற_முயல்,அந்த அப்பத்தைப் பார்க்க பார்க்கக் குட்டி முயலுக்கு அதைக் கடித்து தின்ன வேண்டும்போல் இருந்தது.,11
அப்பம்_தின்ற_முயல்,உடனே கீழ் நோக்கிப் பாய்ந்தது.,4
அப்பம்_தின்ற_முயல்,சிறிது தொலைவு கீழே இறங்கியவுடன் கிழக்குத் திசையில் திரும்பிப் பார்த்தது.,8
அப்பம்_தின்ற_முயல்,அந்த அப்பம் மேலே வந்து கொண்டிருந்தது.,5
அப்பம்_தின்ற_முயல்,கடலில் தோன்றி வந்த நிலவைத்தான் குட்டி முயல் அப்பம் என்று நினைத்தது.,9
அப்பம்_தின்ற_முயல்,அப்பம் மேலே வந்து கொண்டிருக்கிறது.,4
அப்பம்_தின்ற_முயல்,அது அருகில் வந்த உடன் பிடித்துத் தின்னலாம்.,6
அப்பம்_தின்ற_முயல்,ஏன் கீழே இறங்க வேண்டும்.,4
அப்பம்_தின்ற_முயல்,இவ்வாறு எண்ணிய குட்டி முயல் அந்த இடத்திலேயே நின்று மேலே வரும் அப்பத்தையே பார்த்துக் கொண்டிருந்தது.,12
அப்பம்_தின்ற_முயல்,அப்பம் மேலே மேலே வந்தது.,4
அப்பம்_தின்ற_முயல்,ஆனால் முயல் குட்டிக்கு அருகில் வரவில்லை.,5
அப்பம்_தின்ற_முயல்,தொலைவில் இருந்தபடியே வானத்தின் உச்சிக்குப் போய் விட்டது.,6
அப்பம்_தின்ற_முயல்,மலை உச்சியிலிருந்து வானத்து உச்சியையே பார்த்துக் கொண்டிருந்த முயல் குட்டிக்கு அழுகை அழுகையாக வந்தது.,11
அப்பம்_தின்ற_முயல்,"அப்பம் எட்டவில்லையே, அப்பம் எட்டவில்லையே என்று கத்திக் கதறி அழுது கொண்டிருந்தது.",9
அப்பம்_தின்ற_முயல்,அப்போது அந்த வழியாக ஒரு காட்டு யானை வந்தது.,7
அப்பம்_தின்ற_முயல்,"யானையாரே, யானையாரே, உச்சியில்இருக்கும் அப்பம் எனக்கு எட்டவில்லை.",6
அப்பம்_தின்ற_முயல்,உங்கள் நீண்ட துதிக்கையால் அதைப் பிடித்துத் தாருங்கள் என்று குட்டி முயல் கேட்டது.,10
அப்பம்_தின்ற_முயல்,யானை வானத்தை நோக்கித் தன் துதிக்கையை நீட்டி அப்பத்தைப் பிடிக்க முயன்றது.,9
அப்பம்_தின்ற_முயல்,முயல்குட்டிக்கு மேலும் அழுகை அழுகையாக வந்தது.,5
அப்பம்_தின்ற_முயல்,யானையார் விழுந்து விட்டார்.,3
அப்பம்_தின்ற_முயல்,அவரைக் காப்பாற்றவும் முடியவில்லை.,3
அப்பம்_தின்ற_முயல்,அப்பத்தைப் பிடிக்கவும் முடியவில்லை.,3
அப்பம்_தின்ற_முயல்,என்ன செய்வேன் என்று சொல்லி அது அழுது கொண்டிருந்தது.,7
அப்பம்_தின்ற_முயல்,அப்போது அந்தப் பக்கமாக ஒட்டைச்சிவிங்கி ஒன்று வந்தது.,6
அப்பம்_தின்ற_முயல்,குட்டிமுயல் அதைக் கூப்பிட்டது.,3
அப்பம்_தின்ற_முயல்,"சிவிங்கியாரே, சிவிங்கியாரே, வானத்து உச்சியில் உள்ள அப்பத்தைப் பிடிக்க என்னால் முடியவில்லை.",9
அப்பம்_தின்ற_முயல்,உங்கள் நெட்டைக் கழுத்தை நீட்டி அதை எனக்குப் பிடித்துத் தாருங்கள் என்று குட்டி முயல் கேட்டது.,12
அப்பம்_தின்ற_முயல்,"ஆனால் அந்த வானத்து அப்பத்தை அவரால் எட்டிப் பிடிக்க முடியவில்லை, குட்டி முயலே, குட்டி முயலே இங்கே வா.",14
அப்பம்_தின்ற_முயல்,என் தலையில் ஏறிக்கொள்.,3
அப்பம்_தின்ற_முயல்,உன்னை நான் வீசுகிறேன்.,3
அப்பம்_தின்ற_முயல்,நீ பாய்ந்து சென்று அந்த அப்பத்தைப் பிடித்துக் கொள் என்று கூறியது.,9
அப்பம்_தின்ற_முயல்,ஒட்டைச் சிவிங்கியால் வீசியெறியப்பட்ட அந்தக் குட்டி முயல் அம்புபோல் பறந்து சென்று அந்த வானத்தின் அப்பத்தை அடைந்தது.,13
அப்பம்_தின்ற_முயல்,"அந்த வானத்து அப்பம் குட்டிமுயலைப் போல் ஆயிரம் மடங்கு பெரிதாய் இருந்ததால், முயலால் அதை கடித்துத் தின்ன முடியவில்லை.",14
அப்பம்_தின்ற_முயல்,அந்த அப்பம் தான் முயலை விழுங்கி விட்டது.,6
அப்பம்_தின்ற_முயல்,"குழந்தைகளே, நிலாவை உற்று நோக்குங்கள்.",4
அப்பம்_தின்ற_முயல்,அதன் நடுவில் அந்தக் குட்டி முயல் இருப்பதை இன்றும் காணலாம்.,8
அப்பம்_தின்ற_முயல்,அதற்கு நான்கு குட்டிகள்.,3
அப்பம்_தின்ற_முயல்,அந்தக் குட்டிகள் மெல்ல மெல்ல வளர்ந்தன.,5
அப்பம்_தின்ற_முயல்,உடம்பில் வலு ஏற்பட்டதும் துள்ளிஓடி விளையாடின.,5
அப்பம்_தின்ற_முயல்,ஒடத் தெரிந்து விட்ட அவற்றிற்கு நல்லது கெட்டது தெரியவேண்டும் என்று தாய் முயல் விரும்பியது.,11
அப்பம்_தின்ற_முயல்,இல்லாவிட்டால் வெள்ளை மனம் படைத்த அவற்றைத் தீங்கு வந்து சூழ்ந்து கொள்ளும் என்று அது அஞ்சியது.,12
அப்பம்_தின்ற_முயல்,ஒரு நாள் தாய்முயல் குட்டிமுயல்களைக் கூட்டிக் கொண்டு காட்டைச் சுற்றிக் காட்டியது.,9
அப்பம்_தின்ற_முயல்,"மரம், செடி கொடிகளை யெல்லாம் அது காட்டியது.",6
அப்பம்_தின்ற_முயல்,"எந்தெந்த இலைகளைத் தின்னலாம், எது எதைத் தின்னக்கூடாது, எப்படி அடையாளம் கண்டு பிடிப்பது என்றெல்லாம் அது விளக்கிச் சொல்லியது.",14
அப்பம்_தின்ற_முயல்,அது ஒவ்வொன்றையும் தெளிவாக விளக்கிச்சொல்லச் சொல்ல மூன்று குட்டிமுயல்கள் மிக உன்னிப்பாகக் கேட்டுத் தெரிந்து கொண்டன.,12
அப்பம்_தின்ற_முயல்,சொன்னவற்றையெல்லாம் திரும்பத் திரும்பக் கேட்டுச் சொல்லிப் பார்த்துத் தெரிந்து கொண்டன.,8
அப்பம்_தின்ற_முயல்,"ஆனால் ஒரு முயல்குட்டி அப்போது, தாய் சொன்ன செய்திகளைக் கவனிக்காமல், பாப்பாத்திப் பூச்சிகளைத் துரத்திப் பிடித்து விளையாடிக் கொண்டிருந்தது.",14
அப்பம்_தின்ற_முயல்,அது தன் வாழ்க்கைக்கு வேண்டிய அரிய செய்திகளைத் தெரிந்து கொள்ளாமல் விளையாடிக் கொண்டிருந்தது.,10
அப்பம்_தின்ற_முயல்,தாய் முயல் அடுத்த பாடமாகப் புல் வகைகளைப் பற்றி விளக்கிக் கூறியது.,9
அப்பம்_தின்ற_முயல்,எந்தெந்தப் புல் சுவையாக இருக்கும்.,4
அப்பம்_தின்ற_முயல்,"எது தின்றால் உடம்புக்கு நல்லது, எது கெட்டது என்றெல்லாம் விளக்கிச் சொல்லியது.",9
அப்பம்_தின்ற_முயல்,"சில முட் செடிகளைக் காட்டி, இவற்றின் இலைகள் இருக்கிற பக்கம் திரும்பிக் கூடப் பார்க்கக் கூடாது.",12
அப்பம்_தின்ற_முயல்,நச்சுத்தன்மையுள்ளவை என்றெல்லாம் எடுத்து விளக்கியது.,4
அப்பம்_தின்ற_முயல்,அந்த ஒரு முயல் குட்டி தவிர மற்ற குட்டிகள் எல்லாவற்றையும் கவனமாகத் தெரிந்து கொண்டன.,11
அப்பம்_தின்ற_முயல்,அதுமட்டும் அங்குமிங்கும் துள்ளிக் குதித்து ஏதேதோ வேடிக்கை பார்த்துக் கொண்டிருந்தது.,8
அப்பம்_தின்ற_முயல்,"அடுத்தாற்போல் பெரிய முயல், குட்டிகளுக்கு விலங்குகளைப் பற்றிக் கூறியது.",7
அப்பம்_தின்ற_முயல்,இதோ இந்தச் சிறிய அடிச்சுவடுகள் அணிலின் சுவடுகள்.,6
அப்பம்_தின்ற_முயல்,கீறல் கீறலாக இருக்கும் இந்தச் சுவடுகள் காட்டுக் கோழிச் சுவடுகள்.,8
அப்பம்_தின்ற_முயல்,கலைமான்களின் சுவடு களைப் பார்த்தீர்களா?,4
அப்பம்_தின்ற_முயல்,ஆனால் நமக்கு அவற்றால் துன்பமில்லை.,4
அப்பம்_தின்ற_முயல்,குள்ளநரிகள் ஓநாய்கள் நமக்குத் துன்பம் தருபவை.,5
அப்பம்_தின்ற_முயல்,ஏன் நம்மையே உண்டு வாழ்பவை.,4
அப்பம்_தின்ற_முயல்,அவற்றின் சுவடுகளை நன்றாகக் கவனித்துக் கொள்ளுங்கள்.,5
அப்பம்_தின்ற_முயல்,அவை சென்ற பாதையில் கூடச் செல்லக்கூடாது.,5
அப்பம்_தின்ற_முயல்,மூன்று முயல் குட்டிகளும் தாய் சொன்ன அந்தச் செய்திகளை நன்றாகக் கவனித்து மனத்தில் இருத்திக் கொண்டன.,12
அப்பம்_தின்ற_முயல்,"நான்காவது முயல்குட்டியோ, எந்தக் கவலையும் இல்லாமல் வெட்டுக் கிளிகளை விரட்டி விரட்டி விளையாடிக் கொண்டிருந்தது.",11
அப்பம்_தின்ற_முயல்,இனிமேல் நீங்கள் விருப்பம் போல் காட்டுக்குள் போய் வரலாம்.,7
அப்பம்_தின்ற_முயல்,என் துணை வேண்டியதில்லை.,3
அப்பம்_தின்ற_முயல்,இனி மேல் நீங்களே உங்களைப் பாதுகாத்துக் கொண்டு வாழுங்கள் !,7
அப்பம்_தின்ற_முயல்,"என்று கூறி அவற்றைத் தனிவாழ்க்கை நடத்த அனுப்பியது தாய், அவை விடுதலையுணர்வோடு அங்கும் இங்கும் ஓடின.",12
அப்பம்_தின்ற_முயல்,தூக்கம் வந்த போது புதர்களில் பதுங்கின.,5
அப்பம்_தின்ற_முயல்,நான்காவது முயல்குட்டியும் காட்டுக்குள் ஓடியது.,4
அப்பம்_தின்ற_முயல்,"பாப்பாத்திப் பூச்சிகளையும், வெட்டுக்கிளிகளையும் துரத்தி விளையாடியது.",5
அப்பம்_தின்ற_முயல்,சில பச்சை இலைகளைக் கொரித்துத்தின்றது.,4
அப்பம்_தின்ற_முயல்,அவை நச்சுத் தன்மையுள்ளவை.,3
அப்பம்_தின்ற_முயல்,வயிற்றில் இறங்கியவுடன் குட்டி முயல் மயங்கி விழுந்தது.,6
அப்பம்_தின்ற_முயல்,மயக்கம் தெளிந்து அது எழுவதற்கு முன் ஒர் ஒநாய் அந்த வழியாக வந்தது.,10
அப்பம்_தின்ற_முயல்,லபக்கென்று அதை விழுங்கியது.,3
அப்பம்_தின்ற_முயல்,அவ்வளவு தான் அதன் கதை முடிந்தது.,5
அப்பம்_தின்ற_முயல்,பொறுப்பற்றவர்களின் வாழ்க்கை.பொசுக்கென்று போய்விடும் என்பதற்கு அந்தக் குட்டி முயலின் வாழ்க்கை ஒர் எடுத்துக்காட்டு.,11
அப்பம்_தின்ற_முயல்,விலங்குகள் ஒன்றை ஒன்று சந்திக்கும்போது விசாரித்துக் கொண்டன.,6
அப்பம்_தின்ற_முயல்,"கழுதை அக்கா, உன் குட்டியைச் சேர்த்து விட்டாயா? இல்லை குரங்கண்ணா.",8
அப்பம்_தின்ற_முயல்,என் குட்டிக்கு கழுதை வயது ஆகிவிட்டதாம்.,5
அப்பம்_தின்ற_முயல்,அந்த ஆசிரியர் சேர்த்துக் கொள்ள மாட்டேன் என்கிறார். புலிக்குட்டியைக் கூட சேர்த்துக் கொள்ள மறுத்து விட்டாராமே.,12
அப்பம்_தின்ற_முயல்,எல்லாப் புலிகளும் உறுமிக் கொண்டிருக்கின்றன. அதற்குக் காரணம் தெரியுமோ?,7
அப்பம்_தின்ற_முயல்,பாலர் பள்ளியில் மென்மையான இயல்புள்ள விலங்குகளின் குட்டிகளுக்கு மட்டும்தான் இடம் உண்டு என்று அல்சேசன் அண்ணாவி அறிவித்து விட்டார்.,14
அப்பம்_தின்ற_முயல்,இதில் வன்மையான இயல்புள்ள விலங்குகளுக்கு முதலில் கோபம் கோபமாக வந்தது.,8
அப்பம்_தின்ற_முயல்,ஆனால் அண்ணாவி விளக்கஞ் சொன்ன பிறகு அவை எதிர்ப்பை நிறுத்திக் கொண்டு விட்டன.,10
அப்பம்_தின்ற_முயல்,பெரியவர்கள் எடுத்துச் சொன்னதின் பேரில் கடைசியாக கழுதைக் குட்டிகளையும் பாலர் பள்ளியில் அண்ணாவி சேர்த்துக் கொண்டு விட்டார்.,13
அப்பம்_தின்ற_முயல்,பள்ளிக்கூடம் தொடங்கி பத்து நாள் கழித்துத்தான் முயலம்மாவுக்குச் செய்தி தெரியும்.,8
அப்பம்_தின்ற_முயல்,முயலம்மா செய்தி தெரிந்த மறுநாளே தன் நான்கு குட்டிகளை யும் அழைத்துக் கொண்டு காட்டுப்பள்ளி கூடத்துக்குச் சென்றது.,13
அப்பம்_தின்ற_முயல்,பட்டணத்து அல்சேசன் அண்ணாவி இந்த நான்கு முயல் குட்டிகளையும் உற்றுப்பார்த்தார்.,8
அப்பம்_தின்ற_முயல்,அவை பள்ளிக் கூடத்துக்குள் நுழைந்தவுடன் பள்ளிக்கூடமே களை கட்டி விட்டது.,8
அப்பம்_தின்ற_முயல்,"அங்கு இருந்த எல்லா மாணவ, மாணவிகளைக் காட்டிலும் இந்த முயல் குட்டிகளே அழகாய் இருந்தன.",11
அப்பம்_தின்ற_முயல்,"நான்கும் வெள்ளை, வெளேரென்று பனிக்கட்டியின் நிறத்தில் பளிச்பளிச்சென்று அழகாய் இருந்தன.",8
அப்பம்_தின்ற_முயல்,அவற்றின் அழகுக்காகவே அண்ணாவி பள்ளியில் சேர்த்துக் கொண்டார்.,6
அப்பம்_தின்ற_முயல்,அழகாக மட்டும் அல்ல அறிவுள்ள குழந்தைகளாகவும் அந்த முயல் குட்டிகள் இருந்தன.கேட்ட கேள்விகளுக்கெல்லாம் கடகடவென்று பதில் கூறின.,14
அப்பம்_தின்ற_முயல்,"விளையாட்டிலும், அவை நல்ல மதிப்பெண்கள் வாங்கின.",5
அப்பம்_தின்ற_முயல்,பள்ளிக்கூடம் தொடங்கி ஒரு வாரம் ஆயிற்று.,5
அப்பம்_தின்ற_முயல்,தன் மாணவர்கள் எல்லாம் ஒருநாள் கூட குளிக்காமல் வருவதை அண்ணாவி மோப்பம் பிடித்தே அறிந்து கொண்டார்.,12
அப்பம்_தின்ற_முயல்,உடனே அவர் ஒரு கட்டளையிட்டார்.,4
அப்பம்_தின்ற_முயல்,"நாள்தோறும் குளித்து, துவைத்த சீர் உடைகளையே அணிந்து வரவேண்டும் என்று கட்டாயமாகக் கூறி விட்டார்.",11
அப்பம்_தின்ற_முயல்,எல்லாக் குட்டிகளும் மறு நாள் காலையில் குளிப்பதற்காக காட்டுக் குளத்திற்கு சென்றன.,9
அப்பம்_தின்ற_முயல்,முதன் முதலாகச் சென்ற எருமைக் கன்றுகள் குளத்தில் இறங்கித் தண்ணிரைக் கலக்கி விட்டன.,10
அப்பம்_தின்ற_முயல்,ஆதலால் குளத்துநீர் முழுவதும் சேறும் சகதியும் ஆகிவிட்டது.,6
அப்பம்_தின்ற_முயல்,பின்னால் வந்த மற்ற குட்டிகளெல்லாம் குளிக்காமல் திரும்பி விட்டன.,7
அப்பம்_தின்ற_முயல்,அக்கம் பக்கத்தில் வேறு குளம் ஒன்றும் கிடையாது.,6
அப்பம்_தின்ற_முயல்,அவை என்ன செய்யும்.,3
அப்பம்_தின்ற_முயல்,குளத்து நீர் தெளிந்த பிறகுதான் குளிக்கலாம்.,5
அப்பம்_தின்ற_முயல்,"இதற்கிடையில் முயலம்மா பட்டணத்திற்குச் சென்று ஒரு மரத்தொட்டியும் சோப்புக் கட்டியும், புதிய சீர் உடைகளையும் வாங்கிக் கொண்டு வந்தது.",14
அப்பம்_தின்ற_முயல்,பிறகு தன் குட்டிகளை அழைத்துக் கொண்டு நாலு கால் பாய்ச்சலில் மலையடிவாரத்திற்குச் சென்றது.,10
அப்பம்_தின்ற_முயல்,அங்கிருந்த தெளிந்த நீரோடையில் தண்ணிர் பிடித்தது.,5
அப்பம்_தின்ற_முயல்,மரத்தொட்டியில் நீரை நிரப்பி அதற்குள் தன் குட்டிகளை விட்டு குளிப்பாட்டியது.,8
அப்பம்_தின்ற_முயல்,ஒவ்வொரு குட்டியாக பிடித்து சோப்புத் தேய்த்து தலையில் நீர் ஊற்றி அழகாக குளிப்பாட்டியது.,10
அப்பம்_தின்ற_முயல்,அதன் பிறகு குட்டிகளின் உடலில் மணப்பொடி தூவி சீர்உடை அணிந்து புல் உணவு தந்து பள்ளிக்கு அனுப்பியது.,13
அப்பம்_தின்ற_முயல்,பள்ளிக்கூடத்திற்குள் நான்கு முயல் குட்டிகளும் நுழைந்த போது கம கம வென்று மணம் கமழ்ந்தது.,11
அப்பம்_தின்ற_முயல்,ஏதோ காரணம் சொல்லி குளிக்காமல் வந்தன.,5
அப்பம்_தின்ற_முயல்,ஆனால் முயல் குட்டிகள் மட்டும் அண்ணாவியின் பேச்சை மதித்து குளித்து அழகாக வந்திருந்தன.,10
அப்பம்_தின்ற_முயல்,அல்சேசன் அண்ணாவிக்கு அந்த முயல் குட்டிகளை பார்க்கப்பார்க்கப் பெருமையாய் இருந்தது.,8
அப்பம்_தின்ற_முயல்,உடனே குரங்குக் குட்டி ஒன்று எழுந்து நின்றது.,6
அப்பம்_தின்ற_முயல்,அண்ணாவி ஐயா நீங்கள் ஒரு நாள் முயலம்மா வீட்டுப் பக்கம் போய் வாருங்கள்.,10
அப்பம்_தின்ற_முயல்,அப்புறம் சொல்லுங்கள் என்று சொல்லியது.,4
அப்பம்_தின்ற_முயல்,அந்தக் குரங்குக் குட்டி ஏன் இப்படிச் சொன்னது என்று அண்ணாவிக்குப் புரியவில்லை.,9
அப்பம்_தின்ற_முயல்,அன்று மாலை பள்ளிக்கூடம் விட்டதும் அண்ணாவி முயல் குட்டிகளைப் பின் தொடர்ந்து சென்றது.,10
அப்பம்_தின்ற_முயல்,முயலம்மா தன் குட்டிகளோடு ஒரு புதரின் நடுவில் வாழ்ந்து வந்தது.,8
அப்பம்_தின்ற_முயல்,மாலையில் புதருக்கு வெளியே வந்து குட்டிகளை எதிர்பார்த்துக் காத்துக் கொண்டிருந்தது.,8
அப்பம்_தின்ற_முயல்,குட்டிகள் நான்கும் துள்ளித்துள்ளிப் பாய்ந்து ஒடிச் சென்றன.,6
அப்பம்_தின்ற_முயல்,அம்மாவைச் சுற்றிக் கொண்டன.,3
அப்பம்_தின்ற_முயல்,அம்மாவும் ஒவ்வொன்றையும் முத்தம் இட்டது.,4
அப்பம்_தின்ற_முயல்,தன் நாவினால் ஒவ்வொரு குட்டியையும் தடவிக் கொடுத்தது.,6
அப்பம்_தின்ற_முயல்,அந்த முயல்கள் வாழ்ந்த இடத்திலிருந்து வந்த தீய நாற்றம் அதை நெருங்க விடவில்லை.,10
அப்பம்_தின்ற_முயல்,இத்தனை அழகாகவும் பளபளப்பாகவும் பார்க்கப் பரிசுத்தமாகவும் இருக்கும் இந்த முயல்கள் வாழும் இடம் இப்படி இருக்கிறதே.,12
அப்பம்_தின்ற_முயல்,ஒவ்வொருவரிடத்திலும் ஒவ்வொரு குறை இருப்பது இந்த உலகத்து இயற்கை போலும்.,8
அப்பம்_தின்ற_முயல்,எல்லா நிறையும் உள்ளவர்கள் யாரும் இருக்க மாட்டார்கள் போல் இருக்கிறது என்று அண்ணாவி நினைத்துக் கொண்டது.,12
அப்பம்_தின்ற_முயல்,மறுநாள் முதல் அண்ணாவி அல்சேசன் எல்லா மாணவர்களையும் ஒன்றுபோல் நடத்தியது.,8
அப்பம்_தின்ற_முயல்,உயர்ந் தவர் தாழ்ந்தவர் என்ற பாகுபாடின்றி எல்லாக்குட்டி களையும் சமமாக நடத்தியது.,9
அப்பம்_தின்ற_முயல்,அதனால் அண்ணாவியின் புகழ் காடெங்கும் பரவியது.,5
அப்பம்_தின்ற_முயல்,அண்ணாவி ஓர் அதிசய ஞானி என்று அந்தக் காட்டு விலங்குகள் பேசிக்கொண்டன.,9
அப்பம்_தின்ற_முயல்,அது தொடங்கிய பாலர் பள்ளி சீரும் சிறப்புமாக நடந்தது.,7
அப்பம்_தின்ற_முயல்,நான்கு மரக் கிளையில் ஒரு முயல் குட்டி பொழுது விடியும் நேரம்.,9
அப்பம்_தின்ற_முயல்,வானத்தில் இருந்த விண்மீன்கள் ஒவ்வொன்றாக மறைந்து கொண்டிருந்தன.,6
அப்பம்_தின்ற_முயல்,ஆயிற்று இன்னும் ஒன்றுதான்.,3
அப்பம்_தின்ற_முயல்,கிழக்கில் செங்கதிர் வண்ணப்பந்து போல் தலை நீட்டிக் கொண்டிருந்தது.,7
அப்பம்_தின்ற_முயல்,அந்த நேரத்தில் முன் திட்டமிட்டபடியே முருகனும் மாதவனும் முயல் வேட்டைக்குப் புறப்பட்டார்கள்.,9
அப்பம்_தின்ற_முயல்,இருவர் கையிலும் வேட்டைத் துப்பாக்கிகள் இருந்தன.,5
அப்பம்_தின்ற_முயல்,மாதவன் வனத்துறையில் ஒரு பெரிய அதிகாரி.,5
அப்பம்_தின்ற_முயல்,அவரிடம் கண்ணன் என்ற வேட்டை நாய் ஒன்று இருந்தது.,7
அப்பம்_தின்ற_முயல்,என்று அழைத்தால் பாய்ந்தோடி வரும்.,4
அப்பம்_தின்ற_முயல்,சொன்ன வேலையைச் சொன்னபடி செய்யும்.,4
