work_title,sentence,sentence_length
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,நீங்கள் ஏன் இந்த முறையீட்டைக் கேட்டும் இரக்கங் கொள்ளா திருக்கின்றீர்கள்?,8
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,அன்று முதலைவா யுற்றயானை புலம்பிய போது ஒலமென்றுதவின கருணாகர மூர்த்தி யாயிற்றே நீங்கள் என வினவினள்.,12
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,அறிவுயாண்டுளதோ ஆண்டுள்ளேன் நான் பிறிதிடஞ் சேரேன் என விடை பகர்ந்தனர்.,8
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,நன்றே எனக் கூறிச் செங்கமல மலர் மாதுங் கம்மென்றிருந்தனள்.,7
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இங்கனம் பல நாள் முறை யிட்டனர் பாருளோர்.,6
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,மதுசூதனரும் புன்னகையுடன் சும்மா இருந்தனர்.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,யாருக்கும் அடங்காக் கடோர சித்தனுடைய கொடுஞ் செயல்கள் விருத்தியுற்றன.,7
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,அவன் கொள்ளை கொள்ளாத வீடே கிடையாது.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,அவனுக்கு அஞ்சாத உயிரே கிடையாது.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,ஆசைக்கோரளவில்லை அகிலமெல்லாங் கட்டியாளினும் என்ற பெரியார் வாக்கு பொய்க்குமோ !,7
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,கடோர சித்தன் இனி நாம் கொள்ளையிடப் பாக்கியாய் நிற்பது இக் கண்ணபுரத்திலுள்ள கருடகேதனன் திருக்கோயிற்பொருள்களே என நினைத்தனன்.,13
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,கோயிலைச் சார்ந்த பசுக்களை முதலிற் கவர்ந்தனன்.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"பின்னர் கோயிலாபரணங்களை வெளவினன் பின்னர், தங்க ஸ்தூபிகள் முதலியவற்றைத் தகர்த்தெடுத் தனன்.",9
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,நான் வாளா இருந்தது போதும்.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,எனக்கே வழிவைக்கின்றான் இந்தக் கடோர சித்தன் என நகைத்துக் கடுநரகாளும் தருமராஜனை நினைத்தனர்.,10
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,தருமனும் எதிர்தோன்றி வணங்கினன்.,3
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"கண்ணபுரத்துக் கடோர சித்தனை இன்றே கொல்லுக, இன்னே கொல்லுக.",7
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இன்றேல் எனக்கு இரக்கம் வரக்கூடும்.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,யான் இரங்குமுன் அவனை அடக்குக. எனக் கட்டளை யிட்டனர் கமலக் கண்ணரும்.,9
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"நன்றென ஏகினன் யமதருமராஜனும், தனது இருப்பிடம் போய்த் தனது பிரதம மந்திரியும் தூதனும் பிரதிநிதியுமாகிய காலனைக் கூவி கால !",14
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,கண்ணபுரத்துள்ள கடோர சித்தனுக்குக் காலங் கிட்டிவிட்டது.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,அவனை உடனே ஈண்டுக் கொணருதி.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,தாமதிக்க வேண்டாம் என ஏவினன்.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,காலனுங் கண்ணபுரத்துக்குக் கடுகினன்.,3
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,கடோர சித்தன் வீட்டிற் புகுந்தனன்.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,அப்போதுதான் கடோர சித்தன் கூடத்தில் கட்டிலின் மீது சட்ட திட்டமாய் வீற்றிருந்து பாலும் பழமும் உண்னும் நிலையில் இருந்தனன்.,14
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,உள்ளே துழைந்த காலன் புறப்படடா கள்ளா !,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"எனக்கூறி வெருட்டாது அப்பனே, முத்தமிட்டேன் உன்னை எனக் கூறி நெருங்கினன்.",8
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,யாருக்கும் அஞ்சாத கடோரசித்தனும் காலனார் கோரவுருவைக் கண்டு கலங்கினன் சிறிது.,8
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,கலங்கி யாரப்பா நீ? என வினவினன்.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இதைக் கேட்டதுங் கடோர சித்தன் ஒருவாறு மனத்தைத் திடப்படுத்திக் கொண்டு அப்படியா !,9
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,எப்படிப் பட்ட பொல்லா நோயையும் போக்க வல்ல புண்ணிய புருஷர் ஆயிற்றே தாங்கள்.,10
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,என் சிறு குடிலுக்குத் தாங்கள் வரும்படியான பெரும் பாக்கியம் எனக்குக் கிடைத்ததே !,9
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,தங்கள் மொழிக்கு எதிர் மொழி உண்டோ?,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இதோ உடனே வருகிறேன் ஆனால் தாங்கள் சற்று இளைப்பாற லாமே.,8
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இந்த நாற்காலியில் சற்று உட்கார லாமே என்றனன்.,6
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"காலனும் இதேது புதுமை, எங்கும் நம்மைத் தூஷிப்பதற்குத்தான் மனிதர்களுண்டு.",7
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இவன் என்ன இவ்வளவு அன்பாய் உபசரிக்கின்றனனே என மகிழ்ந்து கடோர சித்தன் காட்டிய நாற்காலியில் அமர்ந்தனன்.,12
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,அவை காலனை நாலா பக்கங்களிலுஞ் சுற்றி வளைத்துச் சுருக்கிட்டழுத்திப் பாய்ந்து முறுக்கி யிறுக்கிப் பிணித்தன.,11
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,வலையிலகப்பட்ட மான் போலப் போக்கிட மற்றுக் கலங்கினன் காலன்.,7
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இதைக் கண்டனன் கடோர சித்தன்.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,வாருங்கள் போவோம் நான் வர சித்தமாயிருக்கின்றேன்.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,எழுந்து வரலாமே என்றனன்.,3
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,கள்ளனோ புன்னகையுடன் அப்பா !,3
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"ஒருவன் வாழ்நாளுக் கெல்லாம் ஒரே முறை வரும் விருந்தாளி யாயிற்றே நீ, உன்னை நான் உபசரியாமற் புறக் கணிக்கலாமா?",14
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,சற்று நிதானியும் அன்பரே.,3
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"ஒரிடத்திலிருந்து உண்டு மகிழ்ந்திருத்தல் சுகமா, அல்லது அங்கேயும் இங்கேயும் அலைந்து அவத்தை யுறுவது நலமா?",11
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"குழந்தை யென்று பார்க்கின்றா யில்லை, குமரியென்று விடுகின்றாயில்லை.",6
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இன்று பிறந்த சிசுவும் ஒன்றே.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,நூறு வயது சென்ற கிழவனும் ஒன்றே.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,அங்க ஈனனும் ஒன்றே அங்க அழகியும் ஒன்றே.,6
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,பசுபாதம் உனக்குக் கிடையாது.,3
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"ஆதலால், உங்கள் தலைவர் யமதரும ராஜருக்கு நடுவன் என்றொரு பெயர் உண்டு.",9
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இப்போது இந்த நாற்காலியின் மத்தியில் இருப்பதால் உனக்கும் நடுவன் என்ற பெயர் வருமல்லவா?,10
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,நீ கூலியில்லாத வேலையாள் பங்கில்லாத கொள்ளைத் தலைவன் காரண மில்லாத கொலையாளி.,9
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இங்கனம் வீணாய் ஏன் உன் காலத்தை யாவரும் வெறுக்கக் கழிக்கின்றாய்.,8
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,உன்னை யாவரும் விரும்ப வேண்டும் என்னும் ஆசை உனக் கில்லையா?,8
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"பிராணிகள், நரகலோகத்தை நிரப்பா விட்டால் உனக்கென்ன கெட்டுப் போயிற்று?",7
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,உனக்குக்கான் விருப்புங் கிடையாது வெறுப்புங் கிடையாதே.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"வீணாய் அலையாமல் இங்கேயே இரு, என்றனன்.",5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,காலனும் இவன் சொல்வது நியாயமாகத்தான் தோன்றுகின்றது.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,ஒரிடமா யிருத்தல் சுகமாகத்தான் இருக்கும் எனத் தேர்ந்து கடோர சித்தனுடன் இணங்கி இருந்தனன்.,10
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,அவனுக்கு வேண்டிய ஆடை ஆபரணங்களைத் தந்து தானே அவனை அலங்கரிப்பான்.,8
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"இவ்வாறு, காலனுங் கள்ளனும் ஆப்த சிநேகிதர்களாய் நித்தம் உண்டு களிக்குங் காட்சி ஒர் அரிய விநோதக் காட்சியா யிருந்தது.",14
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,மனிதனுங் காலனும் நட்பினராய் ஒன்று கூடிக் களிப்பதை இப்போதுதான் கண்டேன் என வானம் நகைப்பதுபோல வான்மீன்கள் விளங்கின.,13
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,நித்தம் பொழுது விடியுமட்டும் மனிதனுங் கூற்றுவனும் பேசி விளையாடுவார்கள்.,7
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,நரகலோகத்து விஷயங்களும் ரகசியங்களும் கடோர சித்தன் காலன்வாய்க் கேட்டுணர்ந்தான்.,7
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,சகல மாயைக்கும் மூலாதாரமான மூர்த்தியாம் பெருமான் ஸ்ரீமந் நாராயணமூர்த்தி என்ன?,8
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,மூவுலகினின்றும் தோத்திரமுங் காணோம்.,3
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,கடோரசித்தன் காலன்வாய்ப்பட்ட பிறகு மன்னுயிர்கள் இனிக்கடவுளை வேண்டி வருத்தவேண்டாம் என்று சும்மா இருக்கின்றார்களோ? என நினைத்தனர்.,12
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"அச்சமயம், நாரத முனிவர் அங்கு வந்து தோன்றி வணங்கினர்.",7
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,நல்ல சமயத்தில் வந்தாய்.,3
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,மூவுலகில் ஏதேனும் விசேஷ முண்டோ?,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,கடோரசித்தன் காலன் கையிற் பிணிப்புற்ற பின்னர் அங்கு என்ன விசேஷம்? என வினவினர்.,10
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,கடோரசித்தன் காலன் கையிற் பிணிப்புற இல்லை.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,காலன் கடோரசித்தன் கையில் பிணிப்புண்டிருக்கிறான்.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,காலன் இவ்வாறு கட்டியடக்கப் பட்டது முதல் உலகிலுள்ளோர் ஒரே குதுகலமாய் இருக்கின்றார்கள்.,9
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"இறத்தல் என்பது ஒன்று உண்டு என்னும் அச்சம் ஒழிந்து, ஆலயங்தொழுவது சாலவும் வீணென ஒழித்தனர்.",11
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"பூஜை யில்லை, தோத்திர மில்லை, மந்திர மில்லை, ஒழுக்கமில்லை.",7
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,மனிதர்கள் மாடு போலக் காலங் கழிக்கின்றனர்.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,கோயில்கள் எல்லாம் அடைபட்டுக் கிடக்கின்றன.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,குருக்கள்மார்களெல்லாம் வரும்படி யின்றிக் கொடும் பசியுற்றுத் தவிக்கின்றனர்.,6
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,காலனார் வரமுடியாமை யால் பசி நோயால் இறத்தலின்றிக் கலங்குகின்றனர்.,7
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"காய், கனி, சருகுகள் இவற்றை யுண்டு ஏக்க முறுகின்றனர்.",7
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"காலனோ கொழு கொழென்று சதை நிரம்பி, கவலையின்றி அலைதலின்றி, ஆரோக்கியமாய் இருந்த இடத்திலேயே உண்பதும், உறங்குவதுமாய் இருக்கின்றான்.",13
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,கடோர சித்தன் இட்டது தான் சட்டம்.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இக்கதை யெல்லாம் கேட்டனர் பெருமாள்.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,நன்று நன்று என நகைத்தனர்.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இந்த மானிடர்கள் இவ்வளவு அறிவிலிகளா !,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,யமனுக்கு அஞ்சித்தானா கடவுளை வணங்கி வந்தனர்.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இவர்கள் வாழ்த்தாவிட்டால் தேவர்கள் வாழ்வது அரிது என நினைத்தனர் போலும்.,8
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,தங்கள் பாபச் சுமைகள் ஒழிவதற்குக் கடவுளைப் பணிய வேண்டும் என்பதை அற மறந்தனர் போலும்.,11
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,காலனொடுங்கவே இவர்கள் பாப வினைகள் மலைபோல வளருகின்றனவே.,6
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,உலகில் நடக்கும் அநீதிகளைக் கூறிக் காலனைக் கட்டினின்றும் அவிழ்த்து விடும்படிச் சொல்லவும் எனக் கூறி அனுப்பினர்.,12
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,நாரதரும் உடனே யமலோகஞ் சென்றனர்.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,யமதருமராஜரைக் கண்டு முகமன் கூறினர்.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,நரகலோகத்திற் சில தினங்களாகக் கூட்டமே காணோம்.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,ஒரு பைசாசம் கூட என்னிடம் வரவில்லையே.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,மனிதர்களுக்குச் சாவில்லை எனச் சிவபெருமான் வரந்தந்து விட்டனரோ !,6
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,அந்த அதிசயத்தை என்ன என்று கூறுவேன்.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,காலனார் கட்டுண் டார் என அறிந்து இம்மானுடர் செய்யும் அநீதிக்கு அளவில்லை.,9
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,மனிதனுக்கும் மாட்டுக்கும் பேதமே இல்லாதிருக்கின்றது.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,அறஞ் செய விரும்புவார் இலர்.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,ஆலயந் தொழுவார் இலர்.,3
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,திருக் கோயில்களிலுள்ள குருக்கள் யாவரும் கோயிலுக்கு வருவாரின்றி வருவாய் குன்றி வயிற்றுக் கின்றி வாடுகின்றனர்.,11
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,கடோரசித்த னென்றால் காசினி முழுமையுங் கலங்குகின்றது.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,யாரேனும் அவனை எதிர்த்தால் காலனைக் கட்டவிழ்த்து விட்டு விடுவேன் என அச்சுறுத்துகின்றனன் என்றனர்.,10
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இதைக் கேட்டனர் யமதருமராஜர்.,3
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,புருவம் நெறித்தனர் கோப நகை செய்தனர் பாசத்தையுஞ் சூலத்தையும் எடுத்தனர் எருமைவாகனத் தேறினர் நாரதரே !,11
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,நன்று நீங்கள் போய் வாருங்கள் என அவருக்கு விடை யளித்துத் தாம் பூலோகத்துக்கு வந்தனர்.,11
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,வரும்போது பூலோகத்தில் அநேக விசித்திரங்களைக் கண்டனர்.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,சுழற் காற்று வீசிக் கடல் கொந்தளிக்கின்றது.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,கப்பல்கள் பம்பரம் போலச் சுழன்று சாய்கின்றன.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,கப்பலிலுள்ளவர்களோ அஞ்சுதல் வேண்டாம் காலன் கட்டுண்டு கிடக்கின்றான் சாவில்லை நீருங் காற்றும் ஒன்றுஞ் செய்யாது எனக் கூறிச் சிரித்தனர்.,14
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"கோயில்களில் கொள்ளையிடுங் கள்ளர் மீதும், தொட்டிலிற் கிடக்குங் குழந்தையின் மீதும் இடி விழுகின்றது.",10
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,நீ இன்னும் பத்து இடியாய்ச் சேர்ந்து எம் மீது விழுந்தாலும் எமக்குப் பயமில்லை.,10
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இறப்பு இல்லை எனச் சொல்லி நகைத்தனர்கள் கள்ளர்கள்.,6
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,என்குழந்தையை நீ ஒன்றுஞ் செய்ய முடியாது.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,என் குழங்தைக்கு நீ ஒரு வாத்தியப் பெட்டி போலும் என எள்ளி உரையாடினள் அக் குழந்தையின் தாய்.,13
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,பிறன் மனை விழைந்தான் ஒரு காமி.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இது பாபமாயிற்றே என அஞ்சினள் அக்காரிகை.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,கடவுளேது? என்றான் ஒழுக்கமற்ற அவ்விடன்.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,இக்காட்சி யெல்லாம் கண்டனர் யமதருமராஜர்.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,வீணலைச்சல் போச்சு போச்சு நித்தம் ஆனந்தம் !,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,விந்தை யாச்சு இந்த வாழ்வு நித்தம் ஆனந்தம் !,6
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,நிந்தை போச்சு சாபம் போச்சு நித்தம் ஆனந்தம் !,6
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,விந்தை யாச்சு இந்த வாழ்வு நித்தம் ஆனந்தம் ! எனப் பாடிக் கொண்டு குதூகலமாய் இருப்பதையுங் கண்டனர்.,12
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"உடனே, காலனை நோக்கி ஒரு பெரு மூச்சு விட்டனர்.",7
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,உடனே அச்சுற்று எழுந்தனன் காலன்.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,யமதருமராஜருடைய உருவம் எதிரில் தெரியவில்லை.,4
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,தான் பழகி யிருந்த அவருடைய குரல் மாத்திரம் பின்வருமாறு கேட்டது.,8
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,எனது பிரதிநிதியாகிய நீயா இங்ஙனம் மண்ணுலக வாழ்க்கையில் ஆசைப்பட்டு மதி மயங்கி மகிழ்கின்றாய்?,10
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"நன்று, நன்று, நன்று உனது மதி.",5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"விடு, விடு, விடு இவ்வறி வீனத்தை.",5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"உடனே புறப்படு, புறப்படு, புறப்படு உன் வேலைக்கு.",6
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"பின்னர், பிறன்மனை விழைந்த அப்பேதையைப் பிடி, பிடி, பிடி.",7
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"அவர்களுக் கெல்லாம் கடவுளுண்டு, யமதருமனுண்டு, காலனுண்டு எனக் காட்டு, காட்டு, காட்டு.",9
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,காலகா லன்னெனுந் தெய்வமொன் றுண்டென்னுங் காசினியோர் காலகா லன்தான் கடோரசித் தன்னெனக் கண்டுணர்வார்.,10
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,யமதருமராஜர் இங்கு வந்து நீ யிட்ட தளையினின்றும் என்னை விலக்குவித்தனர்.,8
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,அவரது மூச்செனு நெருப்பினால் உருகி வீழ்ந்தன.,5
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,நீ யிட்ட விலங்குகள்.,3
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"நேரமாயிற்று, புறப்படு, இன்னும் நிரம்ப வேலை யிருக்கின்றது என்றனன் காலன்.",8
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"உண்மை, எனக்குக் காலநெருக்கந்தான்.",3
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,கற்பகவல்லலீ ! எனத் தனது மனைவியை விளித்தான் கடோரசித்தன்.,6
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,வந்ததும் அவளைத் தழுவி அவள் காதினில் வெகு ரகசியமாகத் தனது இறுதிநாள் மொழிகளைப் பின் வருமாறு கூறினன்.,13
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,"யார் என்னை வெறுத்தாலும், நிந்தித்தாலும் நீ என்னிடத்து என்றும் நிலைத்த பத்தியும் அன்பும் உடையவள்.",11
காலனைக்_கட்டி_யடக்கிய_கடோரசித்தன்_கதை,உன் மொழி கடந்து நான் இதுவரையும் கடந்ததில்லை.,6
