work_title,sentence,sentence_length
கொல்லிமலைக்_குள்ளன்,முதலில் அவர் வந்து அப்பாவிடம் அனுமதி வாங்க வேண்டுமல்லவா? என்று தங்கமணி சந்தேகத்தோடு சொன்னான்.,11
கொல்லிமலைக்_குள்ளன்,எனக்கென்னவோ அவர் வருவார் என்று தான் தோன்றுகிறது.,6
கொல்லிமலைக்_குள்ளன்,இல்லாவிட்டால் இந்த வீட்டு முகவரியை எதற்குக் கேட்கிறார்?,6
கொல்லிமலைக்_குள்ளன்,அவர் பேசியதைப் பார்த்தால் நமது வீட்டு முகவரி முன்னமேயே தெரிந்தவர் போல எனக்குப் பட்டது.,11
கொல்லிமலைக்_குள்ளன்,"﻿ சரி, உன் துப்பறியும் வேலையை ஆரம்பித்துவிட்டாயா?",6
கொல்லிமலைக்_குள்ளன்,இன்னும் என்ன கண்டு பிடித்திருக்கிறாய்?,4
கொல்லிமலைக்_குள்ளன்,"சுந்தரம், யார் அந்த சிங்?",4
கொல்லிமலைக்_குள்ளன்,என்று அவள் கேட்டாள்.,3
கொல்லிமலைக்_குள்ளன்,"அவர் தான், அந்தப் பனைமரம் என்றான் சுந்தரம்.",6
கொல்லிமலைக்_குள்ளன்,அவர் ஒரு பஞ்சாப்காரர்.,3
கொல்லிமலைக்_குள்ளன்,பொம்மைக்கூத்து கோஷ்டி ஒன்றை இங்கே அழைத்து வந்திருக்கிறாராம்.,6
கொல்லிமலைக்_குள்ளன்,எழும்பூர் பொருட்காட்சி சாலை அரங்கத்திலே பொம்மைக்கூத்து நடக்கிறதாம்.,6
கொல்லிமலைக்_குள்ளன்,நமக்கெல்லாம் இலவசமாக அனுமதிச்சீட்டுக் கொடுப்பதாகச் சொன்னார் என்று விளக்கினான் தங்கமணி.,8
கொல்லிமலைக்_குள்ளன்,எனக்கு ரொம்பப் பிடிக்கும் நானும் வரேன்.,5
கொல்லிமலைக்_குள்ளன்,அண்ணா என்று கண்ணகி தன் ஆசையை வெளியிட்டாள்.,6
கொல்லிமலைக்_குள்ளன்,"அதோ, அவரே வந்துவிட்டார் என்று கத்தினான் சுந்தரம்.",6
கொல்லிமலைக்_குள்ளன்,என்று கேட்டுக்கொண்டே அந்த நெட்டை மனிதர் வீட்டிற்குள்ளே நுழைந்தார்.,7
கொல்லிமலைக்_குள்ளன்,"அவருடைய பெரிய தலைப்பாகையும், உடம்பெல்லாம் மறைக்கும் தொளதொள ஜிப்பாவும் கால்சட்டையும் அவரை ஒரு பட்டாணியர் என்று நினைக்கும்படி செய்தது.",14
கொல்லிமலைக்_குள்ளன்,"ஆனால், நிறம் மட்டும் கொஞ்சம் கறுப்பு.",5
கொல்லிமலைக்_குள்ளன்,இரண்டு கைகளையும் மணிக்கட்டு வரையில் அவர் நன்றாக மறைத்திருந்தார்.,7
கொல்லிமலைக்_குள்ளன்,"சுந்தரம், கண்ணகி, தங்கமணி ஆகிய மூவரும் பின்னால் மெதுவாகச் செல்லத் தொடங்கினர்.",9
கொல்லிமலைக்_குள்ளன்,நீச்சல் குளத்திற்குக் கூட்டிக்கொண்டு போகவில்லை என்ற கோபம் இன்னும் உனக்குத் தீரவில்லையா?,9
கொல்லிமலைக்_குள்ளன்,குளத்தில்தான் உன்னை விடமாட்டார்களே !,3
கொல்லிமலைக்_குள்ளன்,"பொம்மைக்கூத்துக்கு அழைத்துக்கொண்டு போகிறேன், வா என்று கூப்பிட்டான் தங்கமணி.",7
கொல்லிமலைக்_குள்ளன்,"கண்ணகி, ஜாடிமேலே குரங்கு என்ற விடுகதை கேட்டிருக்கிறாயா?",6
கொல்லிமலைக்_குள்ளன்,"ஆனால், இங்கே குரங்குமேலே குரங்கு என்று சுந்தரம் கேலி செய்துகொண்டே நடந்தான்.",9
கொல்லிமலைக்_குள்ளன்,தங்கமணிக்கும் கண்ணகிக்கும் தந்தையான வடிவேல் ஒரு தத்துவப் பேராசிரியர்.,7
கொல்லிமலைக்_குள்ளன்,சென்னையில் ஒரு கல்லூரியிலே பணி செய்தார்.,5
கொல்லிமலைக்_குள்ளன்,"தங்கமணி பத்தாம் படிவத்திலும், கண்ணகி ஆறாம் படிவத்திலும் படித்தனர்.",7
கொல்லிமலைக்_குள்ளன்,சுந்தரம் வடிவேலுவின் தங்கை மகன் ஒன்பதாம் படிவத்தில் மதுரையில் படித்தான்.,8
கொல்லிமலைக்_குள்ளன்,அந்த பஞ்சாப்காரர் வடிவேலுடன் ஆங்கிலத்தில் பேசினார்.,5
கொல்லிமலைக்_குள்ளன்,வடிவேல் அவருக்கு ஏதோ சுருக்கமாகப் பதில் சொல்லி அனுப்பிவிட்டார்.,7
கொல்லிமலைக்_குள்ளன்,வீர்சிங் ஏமாற்றத்தோடு வெளியே நடந்தார்.,4
கொல்லிமலைக்_குள்ளன்,"அவர் சென்றதும் வடிவேல் தங்கமணியைப் பார்த்து, மணி, நீ எதற்காக அவரை இங்கு வரும்படி செய்தாய்?",12
கொல்லிமலைக்_குள்ளன்,என்று சற்று கடுமையாகவே கேட்டார்.,4
கொல்லிமலைக்_குள்ளன்,"தங்கமணி பதில் சொல்வதற்கு முன்பாகவே சுந்தரம், மாமா, நாங்கள் அவரை வரச்சொல்லவில்லை.",9
கொல்லிமலைக்_குள்ளன்,அவரேதான் எங்களை அழைத்துப் போவதாகச் சொன்னார் என்று உண்மையை விளக்கினான்.,8
கொல்லிமலைக்_குள்ளன்,அவருக்கு எப்படி நமது வீடு இருக்குமிடம் தெரிந்தது?,6
கொல்லிமலைக்_குள்ளன்,இந்தக் கேள்விக்குச் சிறுவர்களால் சட்டென்று பதில் சொல்ல முடியவில்லை.,7
கொல்லிமலைக்_குள்ளன்,அவர்கள் கொஞ்ச நேரம் பேசாமல் நின்றார்கள்.,5
கொல்லிமலைக்_குள்ளன்,பொம்மைக்கூத்தைப் பார்க்க ஆசையாக இருந்தால் நான் அழைத்துச் செல்லுகிறேன்.,7
கொல்லிமலைக்_குள்ளன்,இலவசமாக வேறொருவரிடம் எதையும் எதிர்பார்ப்பது நல்லதல்ல என்று வடிவேல் ﻿அறிவுரை கூறினார்.,9
கொல்லிமலைக்_குள்ளன்,சிறுவர்கள் இருவரும் மௌனமாக வெவ்வேறு அறைக்குள் சென்றுவிட்டார்கள்.,6
கொல்லிமலைக்_குள்ளன்,தங்கமணியின் தோளிலிருந்து இறங்கி மேஜையின் மேல் உட்கார்ந்திருந்த ஜின்கா அவனை உற்றுப் பார்த்தது.,10
கொல்லிமலைக்_குள்ளன்,அவன் அதைக் கூப்பிடாமலேயே சென்றுவிட்டான்.,4
கொல்லிமலைக்_குள்ளன்,"ஜின்கா கொஞ்சம் நேரம் யோசனை செய்துவிட்டு, வடிவேலைத் திரும்பித் திரும்பிப் பார்த்துக் கொண்டே தங்கமணி இருந்த அறைக்குள் நுழைந்தது.",14
கொல்லிமலைக்_குள்ளன்,கண்ணகி மெதுவாகச் சமையல் அறைக்குள் நழுவிவிட்டாள்.,5
கொல்லிமலைக்_குள்ளன்,தங்கமணி ஒரு மூலையில் சோர்ந்த முகத்தோடு அமர்ந்திருந்தான்.,6
கொல்லிமலைக்_குள்ளன்,"ஜின்கா அவன் கன்னத்தைத் தடவிக் கொடுத்து விட்டு, அவன் மடியில் பேசாமல் படுத்துக்கொண்டது.",10
கொல்லிமலைக்_குள்ளன்,"நாய்க்குட்டி, முயற்குட்டி இப்படி ஏதாவது ஒன்றைத் தங்கமணி சிறுவயது முதற்கொண்டு பிரியமாக வளர்த்து வந்தான்.",11
கொல்லிமலைக்_குள்ளன்,அவன் தாயார் வள்ளிநாயகிக்கு இது சில சமயங்களில் தொந்தரவாக இருக்கும்.,8
கொல்லிமலைக்_குள்ளன்,இருந்தாலும் அவன் ஏதாவதொன்றைச் செல்லமாக வளர்ப்பதை விடவில்லை.,6
கொல்லிமலைக்_குள்ளன்,ஒரு சமயம் அடையாற்றிலே பெரிய வெள்ளம் வந்தது.,6
கொல்லிமலைக்_குள்ளன்,அதைப் பார்ப்பதற்காகத் தங்கமணி சென்றிருந்தான்.,4
கொல்லிமலைக்_குள்ளன்,அந்த வெள்ளத்திலே ஒரு குரங்குக்குட்டி அகப்பட்டுத் தத்தளித்து மிதந்து வந்து கொண்டிருந்தது.,9
கொல்லிமலைக்_குள்ளன்,அதுமுதல் தங்கமணி அந்தக் குரங்கு ஒன்றையே மிக அன்போடு வளர்க்கலானான்.,8
கொல்லிமலைக்_குள்ளன்,அது அவனுக்கு முன்னால் ஜிங் ஜிங் என்று குதித்து விளையாடும்.,8
கொல்லிமலைக்_குள்ளன்,அதனால் அதற்கு ஜின்கா என்று அவன் பெயர் வைத்தான்.,7
கொல்லிமலைக்_குள்ளன்,அவன் சொல்லுவதையெல்லாம் கேட்டு அதன்படி நடக்கவும் அதைப் பழக்கி வைத்தான்.,8
கொல்லிமலைக்_குள்ளன்,ஜின்கா அவனிடத்தில் தனிப்பட்ட அன்பு கொண்டிருந்தது.,5
கொல்லிமலைக்_குள்ளன்,அவன்தானே அதன் உயிரைக் காப்பாற்றினான்?,4
கொல்லிமலைக்_குள்ளன்,"பள்ளிக்கூட நேரம் தவிர, அது மற்ற நேரங்களில் அவனோடேயே இருக்கும்.",8
கொல்லிமலைக்_குள்ளன்,இரவில் தூங்கும் போதும் அவனுடைய படுக்கையிலேயே படுத்திருக்கும்.,6
கொல்லிமலைக்_குள்ளன்,"வடிவேல் தங்கமணியை ஏதோ கடிந்து சொல்லிவிட்டதாக அதற்குப் புலப்பட்டது, அதனால் அது இப்பொழுது ﻿தங்கமணிக்கு உற்சாகம் உண்டாக்க முயன்றது.",14
கொல்லிமலைக்_குள்ளன்,"இந்தச் சமயத்திலே தங்கமணியின் தங்கை கண்ணகி உள்ளே வந்து, அண்ணா, அம்மா சாப்பிடக் கூப்பிடுகிறார்கள் என்று தெரிவித்தாள்.",13
கொல்லிமலைக்_குள்ளன்,அவளுக்கும் பொம்மைக்கூத்திற்குப் போக முடியவில்லையே என்று ஏக்கந்தான்.,6
கொல்லிமலைக்_குள்ளன்,தங்கமணி எழுந்து தங்கையைப் பின்தொடர்ந்து சென்றான்.,5
கொல்லிமலைக்_குள்ளன்,ஜின்கா அவன் தோளின்மேல் ஏறிக்கொள்ள முயலாமல் மெதுவாகப் பக்கத்தில் நடந்து சென்றது.,9
கொல்லிமலைக்_குள்ளன்,சாப்பிடும்போது சிறுவர்கள் வழக்கத்திற்கு மாறாக மௌனம் சாதித்தார்கள்.,6
கொல்லிமலைக்_குள்ளன்,சுந்தரம் எப்பொழுதுமே நகைச்சுவையோடு பேசும் இயல்பு உடையவன்.,6
கொல்லிமலைக்_குள்ளன்,"மேலும், அவனுக்கு மாமன் வீட்டிலே செல்லம் அதிகம்.",6
கொல்லிமலைக்_குள்ளன்,அவன் பெற்றோர்கள் மதுரையில் வாழ்ந்தனர்.,4
கொல்லிமலைக்_குள்ளன்,அங்கிருந்து கோடை விடுமுறைக்காகச் சென்னை வந்திருந்தான்.,5
கொல்லிமலைக்_குள்ளன்,அவன்கூட அன்றிரவு ஒன்றும் பேசாமல் உணவருந்திக்கொண்டிருந்தான்.,5
கொல்லிமலைக்_குள்ளன்,கண்ணகியின் முகத்தில் புன்சிரிப்பைக்கூடக் காணமுடியவில்லை.,4
கொல்லிமலைக்_குள்ளன்,இவர்களுடைய சோர்வையும் ஏமாற்றத்தையும் வடிவேல் உணர்ந்துகொண்டார்.,5
கொல்லிமலைக்_குள்ளன்,"நாளைக்குப் பொம்மைக்கூத்திற்கு நான்கு டிக்கெட் வாங்கி, வருகிறேன்.",6
கொல்லிமலைக்_குள்ளன்,அம்மாவும் நீங்களும் போகலாம் என்று அவர் கூறினார்.,6
கொல்லிமலைக்_குள்ளன்,சிறுவர்கள் முகத்தில் சிரிப்புப் பொங்க ஆரம்பித்துவிட்டது.,5
கொல்லிமலைக்_குள்ளன்,நீங்களும் வாங்கப்பா என்று கண்ணகி கொஞ்சினாள்.,5
கொல்லிமலைக்_குள்ளன்,"நான் வர முடியாது, கண்ணகி.",4
கொல்லிமலைக்_குள்ளன்,எனக்கு நிறைய வேலை இருக்கிறது என்றார் வடிவேல்.,6
கொல்லிமலைக்_குள்ளன்,"இரண்டு பொம்மைக்கூத்திற்குப் போனபோது வீர்சீங் இவர்களை அன்போடு வரவேற்று, வசதியான இடத்திலே அமரச் செய்தார்.",11
கொல்லிமலைக்_குள்ளன்,அப்பா வரமாட்டாங்கோ? என்று அவர் கொச்சைத் தமிழிலே கேட்டார்.,7
கொல்லிமலைக்_குள்ளன்,அப்பாவுக்கு இந்தத் தேர்விலே மாணவர்கள் எழுதிய விடைகளைத் திருத்தும் வேலை இருக்கிறது என்றாள் கண்ணகி.,11
கொல்லிமலைக்_குள்ளன்,"வீர்சிங் சிறிது நேரம் பேசிக் கொண்டிருந்துவிட்டு, பொம்மைக்கூத்தைத் தொடங்குவதற்குப் போய்விட்டார்.",8
கொல்லிமலைக்_குள்ளன்,"கண்ணகி, அப்பா நம்மிடம் சொல்லியிருப்பதை மறந்து விட்டாயா?",6
கொல்லிமலைக்_குள்ளன்,அவர் செய்கின்ற வேலையை யாரிடமும் சொல்லக் கூடாது என்று தங்கமணி கடிந்துகொண்டான்.,9
கொல்லிமலைக்_குள்ளன்,இவரிடம் சொன்னால் என்ன?,3
கொல்லிமலைக்_குள்ளன்,இவர் நம்ம ஊர்க்காரர் அல்லவே !,4
கொல்லிமலைக்_குள்ளன்,இதே பழக்கந்தான் எல்லாரிடமும் வரும்.,4
கொல்லிமலைக்_குள்ளன்,அதனால் தான் சொல்லக்கூடாது என்று தங்கமணி எச்சரிக்கை செய்தான்.,7
கொல்லிமலைக்_குள்ளன்,"இதுவரை சுற்றுமுற்றும் பார்த்துக்கொண்டிருந்த சுந்தரம், ஜின்காவின் முதுகிலே தட்டிக்கொடுத்து.",7
கொல்லிமலைக்_குள்ளன்,"ஜின்கா, அதோ மேடையிலே பார், உன்னைப்போல ஒரு பொம்மைக்குரங்கு ஆட்டம் போட வந்திருக்கிறது என்று உற்சாகமாகக் கூவினான்.",13
கொல்லிமலைக்_குள்ளன்,பேச்சை விட்டுவிட்டு எல்லாரும் பொம்மைக்கூத்தின் தொடக்கக் காட்சியிலேயே கவனம் செலுத்தினார்கள்.,8
கொல்லிமலைக்_குள்ளன்,ஜின்காவிற்கு ஒரே உற்சாகம்.,3
கொல்லிமலைக்_குள்ளன்,"பொம்மைக்குரங்கு ஆடுவதையும், மற்ற பொம்மைகள் ஆடுவதையும் பார்த்து அதுவும் ஆடத் தொடங்கிவிட்டது.",9
கொல்லிமலைக்_குள்ளன்,எல்லாருக்கும் பொம்மைக்கூத்து மிகவும் பிடித்திருந்தது.,4
கொல்லிமலைக்_குள்ளன்,வீட்டிற்குத் திரும்பிய பிறகும் உறங்கச் செல்லாமல் மூன்று பேரும் அந்தக் கூத்தைப் பற்றியே உற்சாகத்தோடு வெகு நேரம்வரை பேசிக்கொண்டிருந்தார்கள்.,14
கொல்லிமலைக்_குள்ளன்,ஜின்கா அந்த பொம்மைகளின் ஆட்டங்களையெல்லாம் ஆடிக் காண்பித்துக் கொண்டிருந்தது.,7
கொல்லிமலைக்_குள்ளன்,"பொம்மைக்கூத்தைப்பற்றிப் பேசுவதிலும், ஜின்கா ஆடுவதைக் கண்டு களிப்பதிலும் இரண்டு நாள்கள் இன்பமாகக் கழிந்தன.",10
கொல்லிமலைக்_குள்ளன்,மூன்றாம் நாள் காலையிலே வடிவேல் அன்றையச் செய்தித்தாளைப் புரட்டிக்கொண்டிருந்தார்.,7
கொல்லிமலைக்_குள்ளன்,சென்னைப் பொருட்காட்சி சாலைக்கு அருகிலிருக்கும் கலைக்கூடத்திலிருந்து வெண்கலச் சிலையொன்று இரவிலே களவு போய் விட்டதாம்.,11
கொல்லிமலைக்_குள்ளன்,"திருடன் எப்படி உள்ளே நுழைந்தான், எப்படிக் களவாடினான் என்று ஒரு விவரமும் தெரிந்துகொள்ள முடிய வில்லையாம்.",12
கொல்லிமலைக்_குள்ளன்,அது போலீஸ் இலாகாவிற்கே பெரிய திகைப்பை உண்டாக்கிவிட்டது என்று கொட்டை எழுத்தில் காணப்பட்டது.,10
கொல்லிமலைக்_குள்ளன்,சில மாதங்களாக இந்தியாவின் வெவ்வேறு பகுதிகளிலே கோயில்களிலிருந்தும் கலைக்கூடங்களிலிருந்தும் இவ்வாறு சிலைகள் திருட்டுப் போய்க்கொண்டிருந்தன.,11
கொல்லிமலைக்_குள்ளன்,இந்தியாவின் கலைப்பொருள்களுக்கு உலகத்திலுள்ள எந்த நாட்டிலும் மதிப்புண்டு.,6
கொல்லிமலைக்_குள்ளன்,அமெரிக்கர்கள் ஏராளமான பொருள் கொடுத்து நமது நாட்டுப் பழங்காலச் சிற்பங்களையும் சிலைகளையும் செப்புப் பதுமைகளையும் வாங்க ஆவலோடிருக்கிறார்கள்.,13
கொல்லிமலைக்_குள்ளன்,"சென்னைக் கலைக்கூடத்தில் இப்பொழுது களவு போன சிலையோ, உலகப்புகழ் பெற்ற நடராஜர் சிலையாகும்.",10
கொல்லிமலைக்_குள்ளன்,உலகிலேயே அதற்கு இணையான சிலை இல்லையென்றும் கூறுவார்கள்.,6
கொல்லிமலைக்_குள்ளன்,அதற்கு விலையே மதிக்க முடியாது.,4
கொல்லிமலைக்_குள்ளன்,அது இப்பொழுது எப்படியோ மாயமாக மறைந்துபோய்விட்டது.,5
கொல்லிமலைக்_குள்ளன்,போலீஸ் நாய்களாலும் திருடனைக் கண்டுபிடிக்க முடியவில்லை.,5
கொல்லிமலைக்_குள்ளன்,மிகத் திறமையாக இந்தத் திருட்டு நடந்திருக்கிறது.,5
கொல்லிமலைக்_குள்ளன்,இப்படித் திருடக்கூடியவன் கொல்லிமலைக் குள்ளன் ஒருவனே என்று பொதுவாக அதிகாரிகளுக்குத் தெரியும்.,9
கொல்லிமலைக்_குள்ளன்,வடிவேல் கல்லூரியிலிருந்து வீடு திரும்பும்போது கண்ணகியும் சிறுவர்கள் இரண்டு பேரும் பாதி உறக்கத்தில் இருந்தார்கள்.,11
கொல்லிமலைக்_குள்ளன்,"அவர்களைப் பார்த்து அவர், நாளைக்குக் காலையிலே நாம் வஞ்சியூர் என்ற கிராமத்திற்குப் போகலாம்.",10
கொல்லிமலைக்_குள்ளன்,அங்கே அங்காளம்மன் திருவிழா நடந்துகொண்டிருக்கிறது என்றார் வடிவேல்.,6
கொல்லிமலைக்_குள்ளன்,என்று உற்சாகமாகத் தங்கமணியும் சுந்தரமும் கூவினார்கள்.,5
கொல்லிமலைக்_குள்ளன்,"இப்பவே போகலாம், அப்பா என்று கத்தினாள் கண்ணகி.",6
கொல்லிமலைக்_குள்ளன்,எத்தனை நாளைக்குத் திருவிழா?,3
கொல்லிமலைக்_குள்ளன்,அங்கேயே இந்த விடுமுறை முழுவதும் இருக்கலாமா?,5
கொல்லிமலைக்_குள்ளன்,"என்று கேட்டான் சுந்தரம், அப்பா, ஜின்காவையும் அழைத்து வருகிறேன் என்றான் தங்கமணி.",9
கொல்லிமலைக்_குள்ளன்,"எப்பொழுது புறப்படுவது, என்ன சாமான்கள் எல்லாம் எடுத்துக்கொள்ள வேண்டும் என்றெல்லாம் வடிவேல் சிறுவர்களுக்குச் சொல்லிக் கொண்டிருந்தார்.",12
கொல்லிமலைக்_குள்ளன்,"வள்ளி நாயகியைக் கண்டதும், விடைத்தாள்களையெல்லாம் நேற்று இரவே திருத்தி முடிந்தது.",8
கொல்லிமலைக்_குள்ளன்,எனக்குக் கொஞ்சம் ஓய்வு வேண்டும்.,4
கொல்லிமலைக்_குள்ளன்,குழந்தைகளுக்கும் மகிழ்ச்சியாக இருக்கும் என்று அவர் சொன்னார்.,6
கொல்லிமலைக்_குள்ளன்,எத்தனை நாளைக்குத் திருவிழா? இது வள்ளி நாயகியின் கேள்வி.,7
கொல்லிமலைக்_குள்ளன்,திருவிழா பத்து நாள்கள் நடக்கும்.,4
கொல்லிமலைக்_குள்ளன்,வஞ்சியூர் என்ற கிராமம் கொல்லிமலைக்கு அருகிலே இருக்கிறது.,6
கொல்லிமலைக்_குள்ளன்,அங்கேயே பத்து நாள்களும் தங்குவோம்.,4
கொல்லிமலைக்_குள்ளன்,இங்கிருந்தால் சென்ற ஆண்டைப் போல இப்பவும் மார்க்குக்கு அலையும் உத்தமர்கள் தொல்லை இருக்கும்.,10
கொல்லிமலைக்_குள்ளன்,நாம் போகும் இடமும் யாருக்கும் தெரியக்கூடாது என்று தம் மனைவிக்கு அவர் விளக்கம் கூறினார்.,11
கொல்லிமலைக்_குள்ளன்,எதிர்பாராமல் இந்தப் பயணம் ஏற்பட்டதைக் கண்டு எல்லாருக்கும் பெருமகிழ்ச்சி.,7
கொல்லிமலைக்_குள்ளன்,"டேய் ஜின்கா, உன்னுடைய குரங்குவேலையை அங்கே காண்பிக்கலாம்.",6
