work_title,sentence,sentence_length
தமிழ்ப்_பழமொழிகள்_1,பல பெரியோர்களுடைய வரலாறுகள் சம்பந்தமான பழமொழிகளும் உண்டு.,6
தமிழ்ப்_பழமொழிகள்_1,"கம்பன், ஒட்டக்கூத்தர் முதலிய புலவர்களைப் பற்றிய பழமொழிகள் சில உள்ளன.",8
தமிழ்ப்_பழமொழிகள்_1,சில சில ஊர்களைப் பற்றிய பழமொழிகளும் பல உண்டு.,7
தமிழ்ப்_பழமொழிகள்_1,அந்த ஊர்களில் எழுந்தருளியிருக்கும் தெய்வங்களைப் பற்றிய பழமொழிகளும் உள்ளன.,7
தமிழ்ப்_பழமொழிகள்_1,இவ்வாறு பல பல துறைகளில் அமைந்த இந்தப் பழமொழிகள் அறிவைத் தூண்டுகின்றவை.,9
தமிழ்ப்_பழமொழிகள்_1,தமிழ் மக்கள் இந்தப் புத்தகத்தில் உள்ள பழமொழிகளைப் படித்து இன்புறுவார்கள் என்று நம்புகிறேன்.,10
தமிழ்ப்_பழமொழிகள்_1,ஆத்தி சூடியில் உள்ளது.,3
தமிழ்ப்_பழமொழிகள்_1,பழமொழி போல் வழங்குகிறது.,3
தமிழ்ப்_பழமொழிகள்_1,அக்கக்கா என்றால் ரங்க ரங்கா என்கிறது.,5
தமிழ்ப்_பழமொழிகள்_1,அக்கச்சி உடைமை அரிசி தங்கச்சி உடைமை தவிடா?,6
தமிழ்ப்_பழமொழிகள்_1,அக்கப் போரும் சக்கிலியர் கூத்தும்.,4
தமிழ்ப்_பழமொழிகள்_1,ஐந்து அக்கரைக்காரனுக்குப் புத்தி மட்டம்.,4
தமிழ்ப்_பழமொழிகள்_1,அக்கரைக்கு இக்கரை பச்சை.,3
தமிழ்ப்_பழமொழிகள்_1,அக்கரைப் பாகலுக்கு இக்கரைக் கொழுகொம்பு.,4
தமிழ்ப்_பழமொழிகள்_1,அக்கரை மாட்டுக்கு இக்கரை பச்சை.,4
தமிழ்ப்_பழமொழிகள்_1,அக்கரையானுக்கு ஆனது இக்கரையானுக்கும் ஆகட்டும்.,4
தமிழ்ப்_பழமொழிகள்_1,பத்து அக்கரையில் இருக்கிற தாசப்பனைக் கூப்பிட்டு இக்கரையில் இருப்பவன் நாமத்தைப் பார் என்றானாம்.,10
தமிழ்ப்_பழமொழிகள்_1,"அக்கரை வந்து முக்காரம் போடுது,",4
தமிழ்ப்_பழமொழிகள்_1,அக்கறை தீர்ந்தால் அக்காள் புருஷன் என்ன கொக்கா?,6
தமிழ்ப்_பழமொழிகள்_1,அக்கறை தீர்ந்தால் அக்காள் மொகுடு குக்க,5
தமிழ்ப்_பழமொழிகள்_1,"அக்கன்னா அரியன்னா, உனக்கு வந்த கேடு என்ன?",6
தமிழ்ப்_பழமொழிகள்_1,பதினைந்து  அக்காக்காயாகச் சுற்றுகிறான்.,3
தமிழ்ப்_பழமொழிகள்_1,"அக்காடு வெட்டிக் பருத்தி விதைத்தால், அப்பா முழுச் சிற்றாடை என்கிறாளாம் பெண்.",9
தமிழ்ப்_பழமொழிகள்_1,அக்காரம் கண்டு பருத்தி விளைந்தால் அம்மா எனக்கு ஒருதுப்பட்டி.,7
தமிழ்ப்_பழமொழிகள்_1,அக்காரம் சேர்ந்த மணல் தின்னலாமா?,4
தமிழ்ப்_பழமொழிகள்_1,இருபது அக்காள் அரிசி கொடுத்தால்தானே தங்கை தவிடு கொடுப்பாள்?,7
தமிழ்ப்_பழமொழிகள்_1,அக்காள் ஆனாலும் சக்களத்தி சக்களத்திதான்.,4
தமிழ்ப்_பழமொழிகள்_1,அக்காள் இருக்கிற வரையில் மச்சான் உறவு.,5
தமிழ்ப்_பழமொழிகள்_1,அக்காள் உண்டானால் மச்சான் உறவு உண்டு.,5
தமிழ்ப்_பழமொழிகள்_1,"இருந்தால், மச்சானும் உறவு.",3
தமிழ்ப்_பழமொழிகள்_1,அக்காள் உறவும் மச்சான் பகையுமா?,4
தமிழ்ப்_பழமொழிகள்_1,"அக்காள் செத்தாள், மச்சான் உறவு அற்றுப் போச்சு.",6
தமிழ்ப்_பழமொழிகள்_1,அக்காள்தான் கூடப் பிறந்தாள் மச்சானும் கூடப் பிறந்தானா?,6
தமிழ்ப்_பழமொழிகள்_1,அக்காள் போவதும் தங்கை வருவதும் அழகுதான்.,5
தமிழ்ப்_பழமொழிகள்_1,அக்காள் மகள் ஆனாலும் சும்மா வரக் கூடாது.,6
தமிழ்ப்_பழமொழிகள்_1,அக்காள் வந்தாள் தங்கை போனாள்.,4
தமிழ்ப்_பழமொழிகள்_1,அக்காள் வீட்டுக்குப் போனாலும் அரிசியும் பருப்பும் கொண்டு போக வேணும்.,8
தமிழ்ப்_பழமொழிகள்_1,அக்காள் வீட்டுக் கோழியை அடித்து மச்சானுக்கு விருந்து வைத்தாளாம்.,7
தமிழ்ப்_பழமொழிகள்_1,அக்காளைக் கொண்டவன் தங்கச்சிக்கு முறை கேட்பானா?,5
தமிழ்ப்_பழமொழிகள்_1,அக்காளைக் கொண்டால் தங்கையை முறை கேட்பானேன்?,5
தமிழ்ப்_பழமொழிகள்_1,அக்காளைப் பழித்துத் தங்கை மோசம் போனாள்.,5
தமிழ்ப்_பழமொழிகள்_1,தங்கை அவிசாரி ஆனாள்.,3
தமிழ்ப்_பழமொழிகள்_1,"அக்காளோடு போயிற்று, அத்தான் உறவு.",4
தமிழ்ப்_பழமொழிகள்_1,அக்கியானம் தொலைந்தால் அவிழ்தம் பலிக்கும்.,4
தமிழ்ப்_பழமொழிகள்_1,அக்கிரகாரத்தில் ஆடு செத்தால் ஆளுக்கு ஒரு மயிர்.,6
தமிழ்ப்_பழமொழிகள்_1,அக்கிரகாரத்தில் பிறந்தாலும் நாய் வேதம் அறியுமா?,5
தமிழ்ப்_பழமொழிகள்_1,அக்கிரகாரத்து நாய் அபிமானத்துக்குச் செத்தது.,4
தமிழ்ப்_பழமொழிகள்_1,நாற்பது அக்கிரகாரத்து நாய்க்கு அகவிலை தெரியுமா?,5
தமிழ்ப்_பழமொழிகள்_1,நாய்க்குக் கூட அகவிலை தெரியும்.,4
தமிழ்ப்_பழமொழிகள்_1,"அக்கிரகாரத்து நாய் பிரதிஷ்டைக்கு அழுதது போல,",5
தமிழ்ப்_பழமொழிகள்_1,அக்கிரமக்காரன் முகத்தில் விழியாதே.,3
தமிழ்ப்_பழமொழிகள்_1,அக்கினிக்கும் சாகாத தங்கத்தைப் போல.,4
தமிழ்ப்_பழமொழிகள்_1,"அக்கினி சாட்சி, அருந்ததி சாட்சி.",4
தமிழ்ப்_பழமொழிகள்_1,நாற்பத்தைந்து அக்கினி தேவனுக்கு அபிஷேகம் செய்ததுபோல் இருக்கிறான்.,6
தமிழ்ப்_பழமொழிகள்_1,"பகவானுக்கு, கருத்து கறுப்பாய் இருக்கிறான்.",4
தமிழ்ப்_பழமொழிகள்_1,அக்கினிப் பந்தலிலே வெண்ணெய்ப் பதுமை ஆடுமா?,5
தமிழ்ப்_பழமொழிகள்_1,"வெண்ணெய்ப் பொம்மை, அக்கினி மலையிலே கற்பூர பாணம் விட்டது போல்.",8
தமிழ்ப்_பழமொழிகள்_1,அக்கினியால் சுட்ட புண் ஆறிப் போகும்.,5
தமிழ்ப்_பழமொழிகள்_1,அக்கினியால் சுட்ட புண் விஷம் கக்குமா?,5
தமிழ்ப்_பழமொழிகள்_1,"அக்கினியைக் குளிப்பாட்டி ஆனைமேல் வைத்தாற் போல,",5
தமிழ்ப்_பழமொழிகள்_1,அக்கினியைக் குளிப்பாட்டினாற் போல.,3
தமிழ்ப்_பழமொழிகள்_1,"அக்கினியைத் தின்று சீரணிக்கிற பிள்ளை, அல்லித் தண்டைத் தின்றது அதிசயமா?",8
தமிழ்ப்_பழமொழிகள்_1,அக்குணிப் பிள்ளைக்குத் துக்குணிப் பிச்சை.,4
தமிழ்ப்_பழமொழிகள்_1,அக்குத் தொக்கு இல்லாதவனுக்குத் துக்கம் என்ன வந்தது?,6
தமிழ்ப்_பழமொழிகள்_1,"அகங்காரத்தால் அழிந்தான் துரியோதனன், அகங்கை புறங்கை ஆனாற் போல.",7
தமிழ்ப்_பழமொழிகள்_1,அகங்கையில் போட்டுப் புறங்கையை நக்கலாமா?,4
தமிழ்ப்_பழமொழிகள்_1,அறுபது அகடவிகடமாய்ப் பேசுகிறான்.,3
தமிழ்ப்_பழமொழிகள்_1,அகத்தி ஆயிரம் காய்த்தாலும் புறத்தி புறத்தியே.,5
தமிழ்ப்_பழமொழிகள்_1,அகத்திக் கீரைக்கு மஞ்சள் போட்டு ஆவது என்ன?,6
தமிழ்ப்_பழமொழிகள்_1,அகத்தியன் நற்றமிழுக்கும் குற்றம் கூறுவார்.,4
தமிழ்ப்_பழமொழிகள்_1,அகத்திலே ஆயிரம் காய்த்தாலும் புறத்திலே பேசலாமா?,5
தமிழ்ப்_பழமொழிகள்_1,அறுபத்தைந்து அகத்திலே இருப்பவன் அடிமுண்டை என்றானாம் பிச்சைக்க வந்தவன் பீமுண்டை என்றானாம்.,9
தமிழ்ப்_பழமொழிகள்_1,அகத்திலே உண்டானால் அம்பி சமத்து.,4
தமிழ்ப்_பழமொழிகள்_1,"அகத்துக்காரர் அத்து முண்டை என்றால், பிச்சைக்கு வந்தவன் பேய் முண்டை என்றானாம்.",9
தமிழ்ப்_பழமொழிகள்_1,அகத்துக்காரப் பிராம்மணன் அடிமுண்டை என்றால்.,4
தமிழ்ப்_பழமொழிகள்_1,அகத்துக்காரர் இருந்த போது தலைநிறைய மயிர் வைத்துக் கொண்டிருந்தேன் என்றாளாம்.,8
தமிழ்ப்_பழமொழிகள்_1,அகத்துக்கு அழகு அகமுடையாள்.,3
தமிழ்ப்_பழமொழிகள்_1,எழுபது அகத்துக்குப் பெண் பிறந்தால் அத்தை அசல்.,6
தமிழ்ப்_பழமொழிகள்_1,அகத்துக்கு முகம் கண்ணாடி.,3
தமிழ்ப்_பழமொழிகள்_1,அகத்துக்கு மூத்தது அசடு.,3
தமிழ்ப்_பழமொழிகள்_1,அகத்துப் பிராம்மணன் அவிசாரி என்றால் பிச்சைக்கு வந்தவன் பேய் முண்டை என்கிறான்.,9
தமிழ்ப்_பழமொழிகள்_1,அகத்துப் பிள்ளை ஊட்டுப் பிள்ளை அடிக்கப் பிள்ளை அசல் வீட்டிலே.,8
தமிழ்ப்_பழமொழிகள்_1,எழுபத்தைந்து அகதிக்கு ஆகாசமே துணை.,4
தமிழ்ப்_பழமொழிகள்_1,அகதிக்கு ஆண்டவன் துணை.,3
தமிழ்ப்_பழமொழிகள்_1,அகதி சொல் அம்பலம் ஏறாது.,4
தமிழ்ப்_பழமொழிகள்_1,அகதி தலையில் பொழுது விடிந்தது.,4
தமிழ்ப்_பழமொழிகள்_1,அகதி பெறுவது பெண் பிள்ளை அதுவும் வெள்ளி பூாாடம்.,7
தமிழ்ப்_பழமொழிகள்_1,எண்பது அகதியை அடித்துக் கொல்லுகிறதா?,4
தமிழ்ப்_பழமொழிகள்_1,அகதியைப் பகுதி கேட்கிறதா?,3
தமிழ்ப்_பழமொழிகள்_1,அகப்பட்டதைச் சுருட்டடா ஆண்டியப்பா.,3
தமிழ்ப்_பழமொழிகள்_1,"அகப்பட்ட நாயை அடிக்கும் போது, அதைக் கண்ட நாய் காதவழி ஓடும்.",9
தமிழ்ப்_பழமொழிகள்_1,அகப்பட்டுக் கொண்டவனுக்கு அஷ்டமத்துச் சனி.,4
தமிழ்ப்_பழமொழிகள்_1,ஓடிப் போனவனுக்கு ஒன்பதாம் இடத்தில் குரு.,5
தமிழ்ப்_பழமொழிகள்_1,ஒன்பதாம் இடத்தில் ராஜா.,3
தமிழ்ப்_பழமொழிகள்_1,அகப்பட்டுக் கொண்டாரே விட்டல பட்டர்.,4
தமிழ்ப்_பழமொழிகள்_1,அகப்பட்டுக் கொண்டான் தண்டம்பட்டுக் கணவாயில்.,4
தமிழ்ப்_பழமொழிகள்_1,அகப்பட்டுக் கொள்வேன் என்றோ கள்வன் களவு எடுக்கிறது?,6
தமிழ்ப்_பழமொழிகள்_1,அகப்பை அறுசுவை அறியுமா?,3
தமிழ்ப்_பழமொழிகள்_1,அகப்பைக்கு உருவம் கொடுத்தது ஆசாரி சோறு அள்ளிப் போட்டுக் குழம்பு ஊற்றியது பூசாரி.,10
தமிழ்ப்_பழமொழிகள்_1,தொன்னூறு அகப்பைக்குக் கணை வாய்த்தது போல.,5
தமிழ்ப்_பழமொழிகள்_1,அகப்பைக்குத் தெரியுமா அடிசிற் சுவை?,4
தமிழ்ப்_பழமொழிகள்_1,அகப்பைக்குத் தெரியுமா சோற்று ருசி?,4
தமிழ்ப்_பழமொழிகள்_1,அகப்பைக்கு வால் முளைத்தது ஆராலே?,4
தமிழ்ப்_பழமொழிகள்_1,அகப்பைக் கூழுக்குத் தோப்புக்கரணம் போடுகிறான்.,4
தமிழ்ப்_பழமொழிகள்_1,தொன்னூற்றைந்து அகப்பை குறைந்தால் கொழுப்பெல்லாம் அடங்கும்.,5
தமிழ்ப்_பழமொழிகள்_1,"அகப்பை பிடித்தவன் தன்னவன் ஆனால், அடிப்பந்தியில் இருந்தால் என்ன?",7
தமிழ்ப்_பழமொழிகள்_1,கடைப்பந்தியில் இருந்தால் என்ன?,3
தமிழ்ப்_பழமொழிகள்_1,அகம் ஏறச் சுகம் ஏறும்.,4
தமிழ்ப்_பழமொழிகள்_1,அகம் குளிர முகம் மலரும்.,4
தமிழ்ப்_பழமொழிகள்_1,அகம் குறைந்தால் அஞ்சும் குறையும் நூறு அகம் மலிந்தால் அஞ்சும் மலியும்.,9
தமிழ்ப்_பழமொழிகள்_1,அகமுடையாள் நூற்றது அரைஞாண் கயிற்றுக்கும் போதாது.,5
தமிழ்ப்_பழமொழிகள்_1,அகமுடையாளுக்குச் செய்தால் அபிமானம் அம்மாளுக்குச் செய்தால் அவமானம்.,6
தமிழ்ப்_பழமொழிகள்_1,அகமுடையான் அடித்த அடியும் அரிவாள் அறுத்த அறுப்பும் வீண் போகா.,8
தமிழ்ப்_பழமொழிகள்_1,அகமுடையான் அடித்ததற்கு அழவில்லை சக்களத்தி சிரிப்பாள் என்று அழுகிறேன்.,7
தமிழ்ப்_பழமொழிகள்_1,அகமுடையான் அடித்ததற்குக் கொழுநனைக் கோபித்துக் கொண்டாளாம்.,5
தமிழ்ப்_பழமொழிகள்_1,"மைத்துனனை, அகமுடையான் அடைவானால் மாமியார் மயிர் மாத்திரம்.",6
தமிழ்ப்_பழமொழிகள்_1,அகமுடையான் இல்லாத புக்ககமும் அம்மா இல்லாத பிறந்தகமும்.,6
தமிழ்ப்_பழமொழிகள்_1,அகமுடையான் இல்லாத வெட்கம் அடுத்த வீட்டுக்காரனுக்கா?,5
தமிழ்ப்_பழமொழிகள்_1,அகமுடையான் அடித்தது உறைக்கவில்லை அடுத்தகத்துக்காரன் சிரித்ததுதான் உறைக்கிறது.,6
தமிழ்ப்_பழமொழிகள்_1,நூற்றி பத்து அகமுடையான் அடித்தது பாரம் இல்லை கொழுந்தன் சிரித்தது பாரம் ஆச்சு.,10
தமிழ்ப்_பழமொழிகள்_1,"இல்லை, அகமுடையான் அடித்தது பெரிது அல்ல சக்களத்தி சிரிப்பாள் என்று அழுகிறேன்.",9
தமிழ்ப்_பழமொழிகள்_1,அகமுடையான் அடித்தாலும் அடித்தான் கண் புளிச்சை விட்டது.,6
தமிழ்ப்_பழமொழிகள்_1,அழுததனால் அப்படி ஆயிற்று.,3
தமிழ்ப்_பழமொழிகள்_1,அகமுடையான் கோப்பு இல்லாக் கூத்தும் குரு இல்லா ஞானமும் போல் இருக்கிறான்.,9
தமிழ்ப்_பழமொழிகள்_1,அகமுடையான் செத்தவளுக்கு மருத்துவச்சி தயவு ஏன்?,5
தமிழ்ப்_பழமொழிகள்_1,அகமுடையான் செத்து அவதிப்படுகிறபோது அண்டை வீட்டுக்காரன் அக்குளைக் குத்தினானாம்.,7
தமிழ்ப்_பழமொழிகள்_1,அகமுடையான் திட்டியதைப் பற்றி அடுத்த வீட்டுத் தச்சனைக் கோணல் நிமிர்த்தச் சொன்னாளாம்.,9
தமிழ்ப்_பழமொழிகள்_1,அகமுடையான் திடம்கொண்டு குப்பை ஏறிச் சண்டை கொடுக்க வேணும்.,7
தமிழ்ப்_பழமொழிகள்_1,நூற்றி இருபது அகமுடையான் பலமானால் குப்பை ஏறிச் சண்டை போடலாம்.,8
தமிழ்ப்_பழமொழிகள்_1,அகமுடையான் பெண்டாட்டியானாலும் அடுப்புக்கட்டி மூணு.,4
தமிழ்ப்_பழமொழிகள்_1,அகமுடையான் வட்டமாய் ஓடினாலும் வாசலால் வரவேண்டும்.,5
தமிழ்ப்_பழமொழிகள்_1,அகமுடையான் வேண்டும் என்ற ஆசையும் இருக்கிறது அடிப்பானோ என்ற பயமும் இருக்கிறது.,9
தமிழ்ப்_பழமொழிகள்_1,அகமுடையான் வைததைப்பற்றி அசல் வீட்டுத் தச்சனைக் கோணல் நிமிர்த்தச் சொன்னாளாம்.,8
தமிழ்ப்_பழமொழிகள்_1,நூற்றி இருபத்தைந்து அகமுடையானுக்கு அழுத குறை அந்தகன் வந்து வாய்த்தான்.,8
தமிழ்ப்_பழமொழிகள்_1,அகமுடையானுக்கு இல்லாத வெட்கம் அடுத்த வீட்டுக்காரனுக்கு என்ன?,6
தமிழ்ப்_பழமொழிகள்_1,அகமுடையானுக்குத் தக்க இறுமாப்பு.,3
தமிழ்ப்_பழமொழிகள்_1,"அகமுடையானுக்குப் பெண்டாட்டிமேல் ஆசை, பெண்டாட்டிக்குப் புடைவைமேல் ஆசை.",6
தமிழ்ப்_பழமொழிகள்_1,அகமுடையானுக்குப் பொய் சொன்னாலும் அடுப்புக்குப் பொய் சொல்லி முடியுமா?,7
தமிழ்ப்_பழமொழிகள்_1,அகமுடையானைக் கண்டபோது தாலியைத் தடவுவாளாம்.,4
தமிழ்ப்_பழமொழிகள்_1,அகமுடையானைக் கொன்ற அற நீலி.,4
தமிழ்ப்_பழமொழிகள்_1,அகமுடையானைக் கொன்ற பிறகு அறுதாலிக்குப் புத்திவந்தது.,5
தமிழ்ப்_பழமொழிகள்_1,அகமுடையானை நம்பி அவிசாரி ஆகலாமா?,4
தமிழ்ப்_பழமொழிகள்_1,அகமுடையானை வைத்துக் கொண்டல்லவோ அவிசாரி ஆட வேண்டும்?,6
தமிழ்ப்_பழமொழிகள்_1,நூற்றி முப்பத்தைந்து அகர நாக்காய்ப் பேசுகிறான்.,5
தமிழ்ப்_பழமொழிகள்_1,அகல் வட்டம் பகல் மழை.,4
தமிழ்ப்_பழமொழிகள்_1,அகல இருந்தால் நிகள உறவு கிட்ட இருந்தால் முட்டப் பகை.,8
தமிழ்ப்_பழமொழிகள்_1,அகல இருந்தால் பகையும் உறவாம்.,4
தமிழ்ப்_பழமொழிகள்_1,நூற்றி நாற்பது அகல இருந்தால் புகல உறவு.,6
தமிழ்ப்_பழமொழிகள்_1,அகல இருந்து செடியைக் காக்கிறது.,4
தமிழ்ப்_பழமொழிகள்_1,"அகல உழுவதை ஆழ உழு,",4
தமிழ்ப்_பழமொழிகள்_1,அகல உழுவதை விட ஆழ உழுவது நல்லது அதனையும் அடுக்கு உழு.,9
தமிழ்ப்_பழமொழிகள்_1,அகலக் கால் வைக்காதே.,3
தமிழ்ப்_பழமொழிகள்_1,நூற்றி நாற்பத்தைந்து அகல விதை ஆழ உழு.,6
தமிழ்ப்_பழமொழிகள்_1,அகவிலை அறியாதவன் துக்கம் அறியாளன்.,4
தமிழ்ப்_பழமொழிகள்_1,அகவிலையையும் ஆயுசையும் ஆர் கண்டார்?,4
தமிழ்ப்_பழமொழிகள்_1,அகன்ற வட்டம் அன்றே மழை குறுவட்டம் பின்னால் மழை.,7
தமிழ்ப்_பழமொழிகள்_1,அகன்ற வில் அடுத்து மழை குறுகிய வில் தள்ளி மழை.,8
தமிழ்ப்_பழமொழிகள்_1,அகன்று இருந்தால் நீண்ட உறவு கிட்ட இருந்தால் முட்டப்பகை.,7
தமிழ்ப்_பழமொழிகள்_1,நூற்றி ஐம்பது அங்கடி இங்கடி தெங்கடி புளியடி என்று அலைகிறான்.,8
தமிழ்ப்_பழமொழிகள்_1,அகழியில் விழுந்த முதலைக்கு அதுவே வைகுந்தம்.,5
தமிழ்ப்_பழமொழிகள்_1,அகா நாக்காய்ப் பேசுகிறான்.,3
தமிழ்ப்_பழமொழிகள்_1,அகாரியத்தில் பகீரதப் பிரயத்தனம் பண்ணுகிறது.,4
தமிழ்ப்_பழமொழிகள்_1,அகிருத்தியம் செய்கிறவன் முகத்தில் விழிக்கிறதா?,4
தமிழ்ப்_பழமொழிகள்_1,நூற்றி ஐம்பத்தைந்து அகிலும் திகிலுமாக.,4
தமிழ்ப்_பழமொழிகள்_1,அகோர தபசி வபரீத சோரன்.,4
தமிழ்ப்_பழமொழிகள்_1,அங்கத்திலே குறைச்சல் இல்லை ஆட்டடா பூசாரி.,5
தமிழ்ப்_பழமொழிகள்_1,அங்கத்தை ஆற்றில் அலைசொணாதா?,3
தமிழ்ப்_பழமொழிகள்_1,அங்கத்தைக் கட்டித் தங்கத்தைச் சேர்ப்பார்.,4
தமிழ்ப்_பழமொழிகள்_1,"அங்கத்தைக் கொண்டு போய் ஆற்றில் அலைசினாலும் தோஷம் இல்லை,",7
தமிழ்ப்_பழமொழிகள்_1,அங்கத்தைக் கொன்று ஆற்றில் சேர்க்க ஒண்ணாது.,5
தமிழ்ப்_பழமொழிகள்_1,அங்கம் குளிர்ந்தால் லிங்கம் குளிரும்.,4
தமிழ்ப்_பழமொழிகள்_1,அங்கம் நோவ உழைத்தால் பங்கம் ஒன்றும் வராது.,6
தமிழ்ப்_பழமொழிகள்_1,அங்கரங்க வைபவமாய் இருக்கிறான் அரைக்காசுக்கு முதல் இல்லை.,6
தமிழ்ப்_பழமொழிகள்_1,"நூற்றி அறுபத்தைந்து அங்காடிக்காரியைச் சங்கீதம் பாடச் சொன்னால், வெங்காயம், கறி வேப்பிலை என்பாள்.",10
தமிழ்ப்_பழமொழிகள்_1,அங்காடிக் கூடையை அதிர்ந்தடித்துப் பேசாதே.,4
தமிழ்ப்_பழமொழிகள்_1,அங்காடி விலையை அதறப் பதற அடிக்காதே.,5
தமிழ்ப்_பழமொழிகள்_1,அங்காடிக் கூடையை அநியாய விலை கூறாதே.,5
தமிழ்ப்_பழமொழிகள்_1,அங்காடி நாய் போல அலைந்து திரியாதே.,5
தமிழ்ப்_பழமொழிகள்_1,அங்காடி மேயும் பழங்கன்று ஏறாதலும் உண்டு.,5
தமிழ்ப்_பழமொழிகள்_1,நூற்றி எழுபது அங்காடியில் தோற்றதற்காக அம்மாவை அறைந்தானாம்.,6
தமிழ்ப்_பழமொழிகள்_1,அங்காளம்மைத் தெய்வம் அகப்பைக் கூடு வழியாய் வரும்.,6
தமிழ்ப்_பழமொழிகள்_1,அங்கிடு தொடுப்பி எங்கடி போனாய்?,4
தமிழ்ப்_பழமொழிகள்_1,சின்னண்ணன் செத்த இழவுக்குப் போனேன்.,4
தமிழ்ப்_பழமொழிகள்_1,அங்கிடு தொடுப்பிக்கு இங்கு இரண்டுகுட்டு அங்கு இரண்டுசொட்டு.,6
தமிழ்ப்_பழமொழிகள்_1,அங்கிடு தொடுப்பி கோள் கூறுபவள்.,4
தமிழ்ப்_பழமொழிகள்_1,அங்கு அங்குக் குறுணி அளந்து கொட்டியிருக்கிறது.,5
தமிழ்ப்_பழமொழிகள்_1,"நூற்றி எழுபத்தைந்து அங்கு ஏண்டி மகளே, கஞ்சிக்கு அழுகிறாய்?",7
தமிழ்ப்_பழமொழிகள்_1,இங்கே வந்தால் காற்றாய்ப் பறக்கலாம்.,4
தமிழ்ப்_பழமொழிகள்_1,இங்கே வாடி ஆலாய்ப் பறக்கலாம்.,4
தமிழ்ப்_பழமொழிகள்_1,அங்குசம் இல்லாத ஆனையும் கடிவாளம் இல்லாத குதிரையும் அடங்கா.,7
தமிழ்ப்_பழமொழிகள்_1,அங்கும் இருப்பான் இங்கும் இருப்பாள் ஆக்கின சோற்றுக்குப் பங்கும் இருப்பான்.,8
தமிழ்ப்_பழமொழிகள்_1,அங்கும் குறுணி அளந்து போட்டிருக்கிறான்.,4
தமிழ்ப்_பழமொழிகள்_1,அங்கும் தப்பி இங்கும் தப்பி அகப்பட்டுக் கொண்டான் தும்மட்டிப்பட்டன்.,7
தமிழ்ப்_பழமொழிகள்_1,அங்கும் சோதி அடியேனும் சோதி.,4
தமிழ்ப்_பழமொழிகள்_1,அங்கே ஏன் பிள்ளே கஞ்சிக்கு அழுகிறாய்?,5
தமிழ்ப்_பழமொழிகள்_1,இங்கே வாடி காற்றாய்ப் பறக்கலாம்.,4
தமிழ்ப்_பழமொழிகள்_1,அங்கே பார்த்தால் ஆடம்பரம் இங்கே பார்த்தால் கஞ்சிக்குச் சாவு.,7
